gene1,gene2,p_value,statistic,depletion_p_value,q_value,SR_DD_p_value,SR_DD_q_value,depletion_q_value,SR_DD_depletion_p_value,SR_DD_depletion_q_value,survival_coef,survival_p_value,phylo_coefficient
BRAF,AKR1C1,0.00727229808903634,60972,0.06034100773185093,0.9999269984369378,0.9927277019109636,0.999628098879516,0.6050855362892099,0.9396589922681492,1,-0.0663431851921359,0.2752859846411532,24.188415422055947
ERBB2,RBCK1,0.00727229808903634,60972,0.999999965201076,0.9999269984369378,0.9927277019109636,0.999628098879516,1,3.479892396462958e-8,2.1366112788263595e-7,0.09669550652199942,0.11404947537998364,17.444613155841154
NRAS,RNF213,0.00727319611740584,61151,0.9861702121168974,0.9999269984369378,0.9927268038825942,0.999628098879516,1,0.01382978788310262,0.02838106952247495,0.05407456540039847,0.3777238351415964,25.579495900125696
CD274,LEMD1,0.00728588086082598,65268,0.9995698976911044,0.9999269984369378,0.992714119139174,0.999628098879516,1,4.301023088957301e-4,0.00125239030218467,-0.08238179387347308,0.17955421944497865,16.354122756324326
ERBB2,TUT7,0.00728776582296721,60791,0.9999508915353548,0.9999269984369378,0.9927122341770328,0.999628098879516,1,4.910846464523111e-5,1.7289323147165098e-4,0,1,9999999
MS4A1,CDK6,0.00728866056444749,60970,0.8829617535881943,0.9999269984369378,0.9927113394355525,0.999628098879516,1,0.11703824641180571,0.1868414762555888,-0.0010318949725609387,0.9865956982592021,12.882915421841687
AKT1,BIN2,0.00728990635443919,66467,0.9997621403985242,0.9999269984369378,0.9927100936455608,0.999628098879516,1,2.3785960147582053e-4,7.336559614816924e-4,-0.0028980220775318877,0.9626147643918975,15.938284100821702
CDK4,ALKBH1,0.00729383421887666,61149,0.9999999246582884,0.9999269984369378,0.9927061657811234,0.999628098879516,1,7.534171164724769e-8,4.377111551634111e-7,0.07975178730635532,0.1882637105353279,14.754649138678607
CDK6,GPR55,0.00729532644114242,62581,0.9999927632492808,0.9999269984369378,0.9927046735588576,0.999628098879516,1,7.2367507193416e-6,3.021038973715815e-5,-0.007117129092061323,0.9037981550145023,14.3554857872802
BRAF,GOLGA2,0.00729597689975513,60790,0.999999997738642,0.9999269984369378,0.9927040231002447,0.999628098879516,1,2.261357989752355e-9,1.6640248587298452e-8,-0.04787325766062353,0.43333642974793174,20.797352277885373
CDK4,DDX24,0.00729597689975513,60790,0.9999999947761382,0.9999269984369378,0.9927040231002447,0.999628098879516,1,5.223861787584383e-9,3.639674941689339e-8,-0.11830524073207756,0.06732372587699453,13.524597802908334
AKT2,MYLIP,0.00730419613164923,60789,0.999160341486232,0.9999269984369378,0.9926958038683508,0.999628098879516,1,8.396585137678825e-4,0.0022885286578267,-0.06335073619580309,0.31754257899777294,15.344824024319474
XPO1,CEP295NL,0.0073083220575103,65718,0.9999952687190804,0.9999269984369378,0.9926916779424896,0.999628098879516,1,4.731280919489933e-6,2.0250712706454753e-5,0,1,9999999
SMO,KCNAB3,0.00731877971107401,61866,0.9999383718401212,0.9999269984369378,0.992681220288926,0.999628098879516,1,6.162815987886816e-5,2.1295297392505777e-4,0.1174224694696582,0.04953544882844379,13.299841223209123
BRAF,CHMP4B,0.00732065908772132,60787,0.3606117275884346,0.9999269984369378,0.9926793409122788,0.999628098879516,1,0.6393882724115654,0.789479551868678,0.04968872249395838,0.41254728771234067,20.93243285809625
PDCD1,ZFPM1,0.00732303606392534,61324,0.9999970256723998,0.9999269984369378,0.9926769639360746,0.999628098879516,1,2.9743276002136554e-6,1.3213188311177614e-5,0.0374506013652273,0.5470106402616798,15.171835594187142
ERBB2,UGT2A2,0.0073239003900087,51974,0.28039763483879854,0.9999269984369378,0.9926760996099911,0.999628098879516,1,0.7196023651612015,0.8668169520636105,0,1,9999999
PIK3CA,RPS20,0.007328902825392,60786,0.6395020357224984,0.9999269984369378,0.992671097174608,0.999628098879516,1,0.3604979642775016,0.49108076254813954,0.05080900985619495,0.3991961365989029,10.776317241995395
SMO,PSMD9,0.007328902825392,60786,0.9118667580386084,0.9999269984369378,0.992671097174608,0.999628098879516,1,0.08813324196139172,0.1458248127892619,0.12714315441415308,0.033408993020556825,17.13724471134756
SMO,INSIG1,0.007328902825392,60786,0.01292521205034496,0.9999269984369378,0.992671097174608,0.999628098879516,0.19143692805534904,0.9870747879496552,1,0.05425186988172867,0.379095007352058,10.837965185838348
FLT3,DHCR7,0.00733715474515422,60785,0.9964566838221852,0.9999269984369378,0.9926628452548458,0.999628098879516,1,0.00354331617781489,0.00839844243674241,0.021096714660004935,0.7363612770956892,16.139577700008225
AKT2,OMD,0.00733972243204227,75444,0.9999999999999992,0.9999269984369378,0.9926602775679576,0.999628098879516,1,6.661338147750939e-16,1.1950823364067694e-14,-0.07970139437139889,0.19502962561262918,21.079090484188367
BRAF,CMTM7,0.00734541485376429,60784,0.9935181806022148,0.9999269984369378,0.9926545851462356,0.999628098879516,1,0.00648181939778513,0.01443201942056239,0.0334086284195964,0.5791401908096011,28.008693859352796
XPO1,PPAT,0.00734541485376429,60784,1,0.9999269984369378,0.9926545851462356,0.999628098879516,1,0,0,-0.0764612704594363,0.2225591908676467,18.032351123063137
KIT,PMEPA1,0.00734541485376429,60784,0.6616264125443391,0.9999269984369378,0.9926545851462356,0.999628098879516,1,0.33837358745566093,0.4663838840581264,-0.047060770250505965,0.4507024490593187,15.523650297163913
PDGFRB,TRAF4,0.00734541485376429,60784,0.01951763367284497,0.9999269984369378,0.9926545851462356,0.999628098879516,0.2626544910874223,0.980482366327155,1,-0.04916654323302219,0.4215068422609244,24.32632371014381
AKT2,ADAM17,0.00735368315798254,60783,1,0.9999269984369378,0.9926463168420174,0.999628098879516,1,0,0,-0.019072519933654584,0.7525344421950749,10.472274912704217
MS4A1,CAT,0.00735443549481352,60962,0.9969126029650168,0.9999269984369378,0.9926455645051864,0.999628098879516,1,0.00308739703498328,0.00742290900313718,0.05249276090907105,0.3889366988377255,25.271381478675718
XPO1,TSPAN11,0.00735696309880773,67280,0.9999999998701008,0.9999269984369378,0.9926430369011924,0.999628098879516,1,1.2989920250561227e-10,1.1586243542336394e-9,-0.08923755850562667,0.14528569901827537,18.498069168274924
CDK4,RTN4R,0.00736195966457332,60782,0.3606117275884346,0.9999269984369378,0.9926380403354268,0.999628098879516,1,0.6393882724115654,0.789479551868678,-0.0664442939440765,0.2777822776197586,15.941871468765724
FNTB,TMEM150A,0.00736195966457332,60782,0.9988536070920476,0.9999269984369378,0.9926380403354268,0.999628098879516,1,0.00114639290795248,0.0030350060107403,0.047316497053902604,0.42191122945146725,15.066078243415701
RET,NIPAL4,0.00736296874011981,64184,0.9999998202341356,0.9999269984369378,0.9926370312598802,0.999628098879516,1,1.7976586441648126e-7,9.859915804458772e-7,0.061256752273123265,0.3209504694110484,17.47910021346629
CDK4,ITPRID1,0.00736366962002159,125948,0.559999750841115,0.9999269984369378,0.9926363303799784,0.999628098879516,1,0.440000249158885,0.5813234860865093,0,1,9999999
ERBB2,BHLHA9,0.00736419559662902,69091,0.999864607230098,0.9999269984369378,0.992635804403371,0.999628098879516,1,1.3539276990193194e-4,4.3981209074671953e-4,0,1,17.787012658134238
FGFR1,H4-16,0.00736774595545137,61140,0.00777413271630224,0.9999269984369378,0.9926322540445486,0.999628098879516,0.13044451270268112,0.9922258672836978,1,0,1,9999999
BRAF,CASP8,0.00737024438030495,60781,0.9999130298665662,0.9999269984369378,0.992629755619695,0.999628098879516,1,8.697013343383908e-5,2.9129451894387793e-4,-0.04174892990987355,0.4900151127610931,24.69225807957615
BRAF,IL13RA1,0.00737024438030495,60781,0.7835428721802179,0.9999269984369378,0.992629755619695,0.999628098879516,1,0.2164571278197821,0.3179356697076038,0.013720399498484892,0.8193987811406727,26.92927073821345
RAF1,MICU2,0.00737096075278873,60960,0.999994795551262,0.9999269984369378,0.9926290392472112,0.999628098879516,1,5.204448737861078e-6,2.2038931304346285e-5,0,1,9999999
CDK4,RASGRP2,0.00737408079205702,61855,0.9320140424840786,0.9999269984369378,0.992625919207943,0.999628098879516,1,0.0679859575159214,0.11617310298171649,0.10692286429928462,0.07788970871417511,13.605083860518297
ERBB2,MTG2,0.00737599898120145,61139,0.9925840635415838,0.9999269984369378,0.9926240010187986,0.999628098879516,1,0.0074159364584162,0.0162837958426165,0,1,9999999
KIT,TM4SF18,0.00738467867476894,65268,0.795126549752972,0.9999269984369378,0.992615321325231,0.999628098879516,1,0.20487345024702797,0.3033652988765293,0.026785693749902053,0.6616196167707546,25.47145415335788
PIK3CA,FNDC10,0.00738593206993267,61497,0.5664872580917558,0.9999269984369378,0.9926140679300672,0.999628098879516,1,0.4335127419082442,0.573825987149923,0,1,9999999
CDK6,C11orf49,0.00738683846628403,60779,0.9925840635415838,0.9999269984369378,0.992613161533716,0.999628098879516,1,0.0074159364584162,0.0162837958426165,0.020574536162833574,0.7455629349590629,12.203221905165767
AKT2,GALNT1,0.00738683846628403,60779,0.9998176227868744,0.9999269984369378,0.992613161533716,0.999628098879516,1,1.8237721312552857e-4,5.723427919629204e-4,0.020193261040777677,0.7525571180743352,18.058728157004627
EGFR,FAM167A,0.00738816779176823,61137,0.9999934724017224,0.9999269984369378,0.9926118322082318,0.999628098879516,1,6.5275982774615215e-6,2.734875563660509e-5,0.062081311176632,0.2908832982103246,17.27107836663816
RET,BTBD1,0.00739252947916989,61137,0.7541761032758862,0.9999269984369378,0.99260747052083,0.999628098879516,1,0.24582389672411376,0.35473127128527693,-0.040054174203152826,0.513592037268192,12.573167172260886
BRAF,KRT6B,0.00739363163134374,62038,0.9322186990788373,0.9999269984369378,0.9926063683686562,0.999628098879516,1,0.06778130092116275,0.11588176824196456,0.0292591619289695,0.6180947649245865,29.836760084428033
SMO,EIF3K,0.00739514785008815,60778,0.9803313064104096,0.9999269984369378,0.992604852149912,0.999628098879516,1,0.01966869358959044,0.0388223412903592,0.058865790850728586,0.3402544667706571,18.2091208951522
AKT3,PHF14,0.00739581000218737,60957,0.6216940893753735,0.9999269984369378,0.9926041899978126,0.999628098879516,1,0.3783059106246265,0.5115068389397397,-0.09745474208197823,0.11604778947995172,23.49359189429073
NRAS,NEK7,0.00739644101107369,61136,0.9999999999989454,0.9999269984369378,0.9926035589889264,0.999628098879516,1,1.0546008510914362e-12,1.2538155824342384e-11,0.005479040494191611,0.9280516586588015,23.8698839396846
CDK4,PDZRN3,0.00739948958801422,62932,0.9999753197517862,0.9999269984369378,0.9926005104119858,0.999628098879516,1,2.4680248213782008e-5,9.309392352862112e-5,-0.03404230310897823,0.5809860624856303,8.82124722873639
PIK3CA,PLPPR4,0.00740015743436868,83828,0.9999965892692242,0.9999269984369378,0.9925998425656312,0.999628098879516,1,3.4107307758102223e-6,1.5031562880277044e-5,0,1,9999999
PDGFRB,SULT1B1,0.0074022248002243,71687,0.8044827562079186,0.9999269984369378,0.9925977751997755,0.999628098879516,1,0.19551724379208135,0.2917386593455599,-0.022283166952964374,0.7192398626957283,24.822707657570266
ERBB2,CARMIL2,0.00740530461852229,61314,5.130410699785655e-6,0.9999269984369378,0.9925946953814776,0.999628098879516,3.112231267838296e-4,0.9999948695893002,1,0,1,9999999
BRAF,KRT6A,0.0074111085672776,62939,0.9799389472124078,0.9999269984369378,0.9925888914327224,0.999628098879516,1,0.02006105278759218,0.03950827991582396,-6.856561375894731e-4,0.9909732844880775,25.343162251532817
ERBB2,STX5,0.00741179133324716,60776,0.9999920993409092,0.9999269984369378,0.9925882086667528,0.999628098879516,1,7.900659090842588e-6,3.244943925414943e-5,-0.012250180534129136,0.8394488683944261,13.692465271130317
SMO,VTN,0.00741419619188192,62758,0.9999990552356964,0.9999269984369378,0.992585803808118,0.999628098879516,1,9.4476430345658e-7,4.61481948582946e-6,0.060969046175256426,0.3175964366502988,17.696592165911028
FGFR1,NLRP9,0.00741524576732212,99400,0.44996709249917,0.9999269984369378,0.992584754232678,0.999628098879516,1,0.55003290750083,0.6989889853589681,0.06991740545377993,0.25077212363518964,22.106408265548428
EGFR,ST8SIA6,0.00742130967505212,61133,0.9993896084925568,0.9999269984369378,0.9925786903249478,0.999628098879516,1,6.10391507443131e-4,0.00172558121384865,0.06019505572706016,0.3109845147066765,17.309317605942425
BRAF,DENND10,0.00742846781574942,60774,0.9725160477276408,0.9999269984369378,0.9925715321842504,0.999628098879516,1,0.02748395227235911,0.05227549499695579,0,1,9999999
AKT2,IL17RC,0.00742846781574942,60774,0.9999999842313642,0.9999269984369378,0.9925715321842504,0.999628098879516,1,1.5768635841517664e-8,1.0223245888996338e-7,-0.08135279173087852,0.19656119185786639,8.824102962589558
BRAF,ANKRD29,0.00743059602404571,61312,0.1216627271171123,0.9999269984369378,0.9925694039759544,0.999628098879516,0.9794905524857886,0.8783372728828877,1,-0.09120301253763699,0.13942979053778848,21.620846127820805
SMO,HAUS7,0.00743681844874763,60773,0.9118667580386084,0.9999269984369378,0.9925631815512524,0.999628098879516,1,0.08813324196139172,0.1458248127892619,-0.03355730898728604,0.5865358615754819,20.681123487020315
XPO1,RPAP1,0.00743738950019921,60952,1,0.9999269984369378,0.9925626104998008,0.999628098879516,1,0,0,-0.00829931259910608,0.8955564730275554,15.18584952280865
KDR,C1orf74,0.0074379296897807,61131,0.2144038675294138,0.9999269984369378,0.9925620703102191,0.999628098879516,1,0.7855961324705862,0.9254138344550836,-0.006007473425673702,0.9217621696405853,14.644265939956401
NRAS,FCGR3B,0.0074441229999103,95616,0.01780560006301038,0.9999269984369378,0.9925558770000896,0.999628098879516,0.24765541509166783,0.9821943999369896,1,0.032059038340799394,0.6064423129501545,20.163524245207988
HRAS,PPP1R7,0.00744517735198166,60772,0.9978804997753332,0.9999269984369378,0.9925548226480184,0.999628098879516,1,0.00211950022466689,0.0052863436714568,-4.935186501517111e-4,0.9935390448175718,12.587025398303632
BRAF,MED31,0.00745354453225988,60771,0.7835428721802179,0.9999269984369378,0.99254645546774,0.999628098879516,1,0.2164571278197821,0.3179356697076038,-0.054381730263677784,0.37119818031127266,21.59598881451239
CDK4,NANOS1,0.00745407888571802,60950,0.4530811620826624,0.9999269984369378,0.992545921114282,0.999628098879516,1,0.5469188379173375,0.6952903776803967,-0.007828579140953024,0.8976699488340537,18.291850622414596
KIT,PPP1R1C,0.00745407888571802,60950,0.3713430920737767,0.9999269984369378,0.992545921114282,0.999628098879516,1,0.6286569079262232,0.7801679401211633,-0.11001015247370892,0.08096748401664842,22.42928525723888
SMO,IFT172,0.00745407888571802,60950,0.9988536070920476,0.9999269984369378,0.992545921114282,0.999628098879516,1,0.00114639290795248,0.0030350060107403,0.08989491557111803,0.1358831458846371,18.326298939748728
KDR,ANAPC15,0.00746191999639462,60770,0.21167861441572497,0.9999269984369378,0.9925380800036052,0.999628098879516,1,0.788321385584275,0.9280995640099058,0,1,9999999
KDR,ZNF395,0.00746191999639462,60770,0.9602744447964912,0.9999269984369378,0.9925380800036052,0.999628098879516,1,0.03972555520350873,0.07246715083183411,-0.05058726939982695,0.40127501071747307,22.764079899018174
AKT1,GBP1,0.00746243594544424,60949,0.9904469859736034,0.9999269984369378,0.9925375640545556,0.999628098879516,1,0.00955301402639663,0.02040810046695721,0.0030513529848976,0.9600834844280377,17.635403272075816
NRAS,POU6F1,0.00746636331822129,61848,0.9999999986082446,0.9999269984369378,0.9925336366817789,0.999628098879516,1,1.391755377611048e-9,1.0610302367350826e-8,-0.02639166454809772,0.6678009523626743,21.58387478324466
RET,SDF2,0.00747030375120227,60769,0.95624051297184,0.9999269984369378,0.9925296962487976,0.999628098879516,1,0.04375948702816013,0.07892886830623506,0.05565081634850173,0.35305596525438865,17.579447499533764
SMO,AAAS,0.00747030375120227,60769,0.9971730666203908,0.9999269984369378,0.9925296962487976,0.999628098879516,1,0.00282693337960915,0.00685288012226857,0.03700111651325967,0.5427417262939419,21.83332767886214
SMO,DCTN5,0.00747030375120227,60769,0.8228761396380059,0.9999269984369378,0.9925296962487976,0.999628098879516,1,0.17712386036199412,0.267876165865216,0.06761800524280549,0.25293703493952474,17.81186630041734
ERBB2,PRR23D2,0.0074704903037671,125135,0.5797368942487579,0.9999269984369378,0.9925295096962328,0.999628098879516,1,0.42026310575124215,0.5595777003009647,0,1,9999999
KDR,HEMK1,0.00747080125884101,60948,0.9999734298308052,0.9999269984369378,0.992529198741159,0.999628098879516,1,2.6570169194828352e-5,9.97193672375724e-5,0.0376102540993829,0.5348443339958523,21.792051635493003
RET,WNT3,0.00747126813386343,61127,0.96761730456079,0.9999269984369378,0.9925287318661364,0.999628098879516,1,0.03238269543920991,0.06052390013973684,-0.009278465647592054,0.8794943009679022,13.145042429588987
RET,BEND6,0.00747248887669697,61664,0.9996296445264478,0.9999269984369378,0.9925275111233032,0.999628098879516,1,3.7035547355224185e-4,0.0010958377417741,0.013713009621153658,0.8210851926357294,23.096457044093455
PIK3CA,ADGRG4,0.00747317676037691,75430,0.9866097850834432,0.9999269984369378,0.992526823239623,0.999628098879516,1,0.01339021491655689,0.02773405970479695,0,1,9999999
PIK3CA,MICU3,0.00747423640389745,65423,0.9993075347808557,0.9999269984369378,0.9925257635961026,0.999628098879516,1,6.924652191443448e-4,0.00193987971726989,0,1,9999999
SMO,GNG11,0.00747917483268284,60947,1,0.9999269984369378,0.9925208251673172,0.999628098879516,1,0,0,0.1587635153652953,0.0077480019755333225,16.931301234201676
SMO,CNP,0.00747917483268284,60947,0.9999999999999074,0.9999269984369378,0.9925208251673172,0.999628098879516,1,9.259260025373807e-14,1.2437879581684961e-12,0.0845891847269563,0.15697420530763825,18.696324708074176
XPO1,TEPP,0.00747924681520182,99177,0.7439373522405874,0.9999269984369378,0.9925207531847982,0.999628098879516,1,0.25606264775941256,0.36854690761582,-0.13439505904808344,0.033633740069019445,24.792241820946003
XPO1,LHFPL4,0.00748095102843948,66317,0.9999989272728218,0.9999269984369378,0.9925190489715604,0.999628098879516,1,1.0727271781973968e-6,5.140965430353669e-6,0.06625413152566582,0.2714092773365825,15.166039756310298
BRAF,FHL2,0.00748709616012174,60767,5.817197416024324e-4,0.9999269984369378,0.9925129038398782,0.999628098879516,0.01619773307973975,0.9994182802583976,1,-0.05064414987188826,0.4067158553368816,22.986864863579584
SMO,GET1,0.00748709616012174,60767,0.999972784630788,0.9999269984369378,0.9925129038398782,0.999628098879516,1,2.721536921201917e-5,1.0079485112473829e-4,0,1,9999999
BRAF,CXCL5,0.0074889932290009,65497,0.998747715536992,0.9999269984369378,0.9925110067709992,0.999628098879516,1,0.00125228446300806,0.00329200424947273,0.022089907660701655,0.7087381697551917,26.6825602443801
KIT,SDR16C5,0.00749447140247875,78351,0.54226141745473,0.9999269984369378,0.9925055285975212,0.999628098879516,1,0.45773858254527,0.6015645383076539,-0.05103243749332084,0.41424149802250015,23.399447531981284
EGFR,CHST2,0.00749550482788632,60766,5.572511639950706e-7,0.9999269984369378,0.9925044951721136,0.999628098879516,4.626379216525833e-5,0.999999442748836,1,-0.044883914777768236,0.4642228934533677,16.965275046566536
CD274,RRNAD1,0.00749594678881944,60945,0.04072235342605094,0.9999269984369378,0.9925040532111804,0.999628098879516,0.4555364681574918,0.9592776465739492,1,0,1,9999999
RAF1,BAK1,0.00749594678881944,60945,0.9950260073536276,0.9999269984369378,0.9925040532111804,0.999628098879516,1,0.00497399264637254,0.01138231382900113,0.035254800879874926,0.5610254859024666,16.61719405838703
AKT1,PLEKHH2,0.00750077571096138,61124,0.9998176227868744,0.9999269984369378,0.9924992242890386,0.999628098879516,1,1.8237721312552857e-4,5.723427919629204e-4,-0.0771267897020245,0.22575341166807447,16.19869343258685
KRAS,ORM1,0.00750174567091124,97199,0.6028616534081417,0.9999269984369378,0.9924982543290888,0.999628098879516,1,0.3971383465918583,0.5333259920292536,0.022454852486307665,0.7215271087182645,16.234945253991548
CDK4,RPS2,0.00750392181362932,60765,0.999999997738642,0.9999269984369378,0.9924960781863706,0.999628098879516,1,2.261357989752355e-9,1.6640248587298452e-8,-0.05391745386843798,0.39353975213218667,9.3638960428679
AKT2,KIAA0100,0.00750392181362932,60765,1,0.9999269984369378,0.9924960781863706,0.999628098879516,1,0,0,0.07750617747274514,0.18475454800211505,13.824570427146377
AKT3,RPL35,0.00750392181362932,60765,0.9803313064104096,0.9999269984369378,0.9924960781863706,0.999628098879516,1,0.01966869358959044,0.0388223412903592,0.017396415125055947,0.7783731823000768,21.272510230176383
HRAS,AMPD2,0.00750434518468304,60944,0.99987193035694,0.9999269984369378,0.992495654815317,0.999628098879516,1,1.2806964305989155e-4,4.169971104912115e-4,0.06853304068151828,0.2521831539586325,15.599508870112642
CDK4,SPACA4,0.0075101142013715,66177,2.068852719311494e-6,0.9999269984369378,0.9924898857986284,0.999628098879516,1.454059652277197e-4,0.9999979311472806,1,-0.09582955905200505,0.1306441529222695,9999999
BRAF,CMTM6,0.00751234712418712,60764,0.9971730666203908,0.9999269984369378,0.9924876528758128,0.999628098879516,1,0.00282693337960915,0.00685288012226857,0.05005174292166834,0.41143246872539313,27.261904912294362
BRAF,EMC6,0.00751234712418712,60764,0.9999997422453072,0.9999269984369378,0.9924876528758128,0.999628098879516,1,2.5775469292277364e-7,1.3724957390783388e-6,0,1,9999999
KDR,PLA2G12A,0.00751234712418712,60764,0.9890351091779628,0.9999269984369378,0.9924876528758128,0.999628098879516,1,0.01096489082203722,0.02307773869005982,-0.07429754880810831,0.2343147720297764,14.987708496247635
RET,KCTD5,0.00751275186812935,60943,0.9161871691942234,0.9999269984369378,0.9924872481318706,0.999628098879516,1,0.08381283080577662,0.13982105593595812,0.10642974928395033,0.0670946241112359,14.063234305323085
HRAS,FTO,0.00751275186812935,60943,0.9999901333541934,0.9999269984369378,0.9924872481318706,0.999628098879516,1,9.866645806599904e-6,3.973849142683761e-5,0.0996554434313041,0.09926899311553329,18.832300399682058
PIK3CA,SLC37A4,0.00752078076640015,60763,0.26003691099367054,0.9999269984369378,0.9924792192335998,0.999628098879516,1,0.7399630890063295,0.8846449809195487,0.04091576811928335,0.5044038751022737,15.587313346763333
CDK6,HINT2,0.00752078076640015,60763,0.5664872580917554,0.9999269984369378,0.9924792192335998,0.999628098879516,1,0.4335127419082446,0.573825987149923,-0.030354229939534162,0.6149699163395256,11.532524862546774
AKT1,COPZ2,0.00752078076640015,60763,0.8869452285059336,0.9999269984369378,0.9924792192335998,0.999628098879516,1,0.1130547714940664,0.18121411989363176,0.14328893192000267,0.016410601562002972,19.997851855238267
HRAS,TEX33,0.00752390089097101,16279,0.11097191638426876,0.9999269984369378,0.992476099109029,0.999628098879516,0.9242370971105716,0.8890280836157313,1,0,1,9999999
BRAF,GINM1,0.00752922274711283,60762,0.17614598451551555,0.9999269984369378,0.9924707772528872,0.999628098879516,1,0.8238540154844844,0.9579455959790898,0,1,9999999
HRAS,HSPA4L,0.00752922274711283,60762,0.999966483057325,0.9999269984369378,0.9924707772528872,0.999628098879516,1,3.351694267494931e-5,1.2198337065696056e-4,-0.04166219103011909,0.5050828712918408,18.412019575605957
XPO1,ZNF578,0.00753050870484429,74304,0.997782759057791,0.9999269984369378,0.9924694912951556,0.999628098879516,1,0.00221724094220898,0.00551107977784394,-0.06275785523645402,0.30527220076889927,9999999
BRAF,TNFSF18,0.00753180276530386,78021,0.13228138555068963,0.9999269984369378,0.992468197234696,0.999628098879516,1,0.8677186144493103,0.9939112449813068,-0.0941163173341509,0.12413859479229185,25.23125958197093
BRAF,TAP2,0.00753767307317359,60761,0.9999851979083758,0.9999269984369378,0.9924623269268265,0.999628098879516,1,1.4802091624188662e-5,5.773226225907543e-5,-0.01189495868502818,0.8444192938919167,22.383257684042146
AKT2,TEX12,0.00753989690762,66398,0.8756632779301238,0.9999269984369378,0.99246010309238,0.999628098879516,1,0.12433672206987624,0.19674800327606357,-0.08115700120461483,0.20492485411862332,12.494829359872961
AKT1,RNF212B,0.00754525503532732,112680,0.9190081299671036,0.9999269984369378,0.9924547449646728,0.999628098879516,1,0.08099187003289643,0.13579156995794375,0,1,9999999
XPO1,CCDC89,0.00754553170949995,71434,0.9997550071085948,0.9999269984369378,0.9924544682905,0.999628098879516,1,2.449928914051158e-4,7.539775002896208e-4,-0.1637695214944434,0.012688568600394322,21.068266027988148
BRAF,HSPA5,0.00754613175143485,60760,0.9324325274985362,0.9999269984369378,0.9924538682485652,0.999628098879516,1,0.06756747250146378,0.1155679757616322,-0.10346334573741996,0.09871995151291954,24.56036196439078
ERBB2,EPRS1,0.00754613175143485,60760,0.04948222410848846,0.9999269984369378,0.9924538682485652,0.999628098879516,0.5222392991446378,0.9505177758915117,1,0,1,9999999
CDK6,NSL1,0.00754613175143485,60760,0.9994858619403598,0.9999269984369378,0.9924538682485652,0.999628098879516,1,5.14138059640179e-4,0.00146821778561326,0.06387862903678863,0.2806128784026036,17.618513847504204
ERBB2,HUS1B,0.00754707296362715,64917,0.00159298306418732,0.9999269984369378,0.9924529270363728,0.999628098879516,0.03694608696246435,0.9984070169358128,1,-0.02654439545036592,0.6670740092882383,15.839165253301703
AKT1,HSPA2,0.00755120471292954,61118,0.9925840635415838,0.9999269984369378,0.9924487952870704,0.999628098879516,1,0.0074159364584162,0.0162837958426165,0.008523476637902662,0.8913475266964856,19.503248412416152
SMO,TTLL4,0.0075545987887531,60759,0.8228761396380059,0.9999269984369378,0.9924454012112468,0.999628098879516,1,0.17712386036199412,0.267876165865216,0.0014733704264522601,0.980528120484681,17.845093226191146
AKT3,EXOC4,0.00755490983704267,60938,0.999994795551262,0.9999269984369378,0.9924450901629572,0.999628098879516,1,5.204448737861078e-6,2.2038931304346285e-5,-0.0713792310624648,0.2543002009562336,18.59783543857734
HRAS,LNPK,0.00755490983704267,60938,0.9999816433644968,0.9999269984369378,0.9924450901629572,0.999628098879516,1,1.8356635503202767e-5,7.026625502253797e-5,0,1,9999999
SMO,KBTBD4,0.00755490983704267,60938,0.9996909385382906,0.9999269984369378,0.9924450901629572,0.999628098879516,1,3.090614617093923e-4,9.242405186063053e-4,-0.017868681983641724,0.7767354958608967,14.439297356522793
NRAS,GDPD1,0.0075558575056047,61654,0.998993614147161,0.9999269984369378,0.9924441424943952,0.999628098879516,1,0.00100638585283896,0.00270787321783683,0.039401097645671464,0.5159053103097871,23.595673142950787
BRAF,ALDH1A3,0.00756307419198879,60758,1.1702847343661649e-6,0.9999269984369378,0.9924369258080112,0.999628098879516,8.760120550119796e-5,0.9999988297152655,1,-0.040277837980550873,0.5184865359481087,22.65787570290232
CDK6,ZFAND6,0.00756307419198879,60758,0.9779194758376856,0.9999269984369378,0.9924369258080112,0.999628098879516,1,0.02208052416231432,0.04302661553719619,0.08646342188796752,0.13622789004163732,12.356994784639602
RAF1,CCNB2,0.00756307419198879,60758,1,0.9999269984369378,0.9924369258080112,0.999628098879516,1,0,0,0.015423897050365868,0.7998646203450382,14.11011464329428
FGFR1,CYB5R2,0.00756307419198879,60758,0.04948222410848846,0.9999269984369378,0.9924369258080112,0.999628098879516,0.5222392991446378,0.9505177758915117,1,0.10090191924275674,0.09740196376461278,15.064474456006334
BRAF,ANO1,0.00756465696674528,62369,0.6918946777452983,0.9999269984369378,0.9924353430332548,0.999628098879516,1,0.30810532225470166,0.43058345468987175,-0.10020029110517722,0.10594335929050973,26.936210328521707
ERBB2,NXPE2,0.00756555885925366,136696,0.4809459688238305,0.9999269984369378,0.9924344411407464,0.999628098879516,1,0.5190540311761696,0.6678416187486288,0,1,9999999
KRAS,FXYD1,0.00756822699566712,63471,0.0889651415640537,0.9999269984369378,0.9924317730043328,0.999628098879516,0.7917476527432908,0.9110348584359464,1,0.09590135297409914,0.11393187432586581,18.669523480402773
XPO1,MSL2,0.00757183127579513,60936,1,0.9999269984369378,0.9924281687242048,0.999628098879516,1,0,0,-0.11194629668042809,0.07344790050359883,25.005138029337044
