gene1,gene2,p_value,statistic,depletion_p_value,q_value,SR_DD_p_value,SR_DD_q_value,depletion_q_value,SR_DD_depletion_p_value,SR_DD_depletion_q_value,survival_coef,survival_p_value,phylo_coefficient
CDK6,TRIM50,0.004213716287973517,123299,0.10437863437645412,0.9967862594745788,0.9957862837120265,0.9997226722735983,1,0.8956213656235459,0.9833411680729301,0.10732117979439561,0.07593297102874748,17.778920134121957
RET,LEXM,0.004213826798169117,77466,0.25945544628135236,0.9967862594745788,0.9957861732018309,0.9997226722735983,1,0.7405445537186477,0.9608651262459164,0,1,9999999
PIK3CA,TMEM266,0.004216743343380776,68652,0.13832271777314095,0.9967862594745788,0.9957832566566193,0.9997226722735983,1,0.861677282226859,0.979524792440725,0,1,9999999
KIT,MRPL41,0.004216854438421583,61262,0.9655243271304499,0.9967862594745788,0.9957831455615784,0.9997226722735983,1,0.03447567286955011,0.8015598324944895,0.05811328895140152,0.3289580926147509,26.530541356145736
FLT3,ZBTB2,0.004218603315598308,61622,0.47317778375993813,0.9967862594745788,0.9957813966844017,0.9997226722735983,1,0.5268222162400619,0.9313639853227621,-0.06612113268604164,0.2914109910984975,15.350105109032175
KIT,CERK,0.004221905324735299,61261,0.12342046300592623,0.9967862594745788,0.9957780946752647,0.9997226722735983,1,0.8765795369940738,0.9816559378009114,0.020190722530705033,0.7446684777332494,27.586211324599226
FNTB,ARNTL2,0.004221905324735299,61261,0.14145279622321216,0.9967862594745788,0.9957780946752647,0.9997226722735983,1,0.8585472037767878,0.9777551695424258,-0.0050165125574379394,0.9355501463919507,17.822599284805737
SMO,SLC22A11,0.004226135446484675,115866,0.672362733878895,0.9967862594745788,0.9957738645535154,0.9997226722735983,1,0.327637266121105,0.9021503141878633,-0.05318066311653131,0.39375087753775967,19.1061597016706
CDK6,GPR19,0.004226944544942984,62164,0.17714027422508632,0.9967862594745788,0.995773055455057,0.9997226722735983,1,0.8228597257749137,0.9727042094281095,-0.07502844179848539,0.21883122145094885,15.203611737723712
AKT3,NHLRC1,0.004226944544942984,62164,0.09503446569910713,0.9967862594745788,0.995773055455057,0.9997226722735983,1,0.9049655343008929,0.9853083314338412,-0.028474171358798622,0.6458878856852982,25.77880022862795
PDGFRB,SPICE1,0.004232877457853211,61439,0.7834830686272325,0.9967862594745788,0.9957671225421468,0.9997226722735983,1,0.2165169313727675,0.8708973625487143,0,1,9999999
PDCD1,LYG1,0.004233709319607162,61619,0.5777932907724526,0.9967862594745788,0.9957662906803928,0.9997226722735983,1,0.42220670922754744,0.9205201515928381,0.017344370166587762,0.7759804595761544,20.180765248051895
CDK4,AP1B1,0.004233709319607162,61619,0.07294839011390036,0.9967862594745788,0.9957662906803928,0.9997226722735983,1,0.9270516098860997,0.9885205697436314,0.034666922814771226,0.5776929989379528,15.235154246458853
AKT3,PIK3CA,0.004237934046669434,61438,0.5664872580917558,0.9967862594745788,0.9957620659533306,0.9997226722735983,1,0.4335127419082442,0.9205201515928381,-0.08937321307812743,0.15426563396976622,28.25536341725891
SMO,PDZD7,0.004243002289071767,62342,0.1216627271171123,0.9967862594745788,0.9957569977109282,0.9997226722735983,1,0.8783372728828877,0.9816559378009114,0.02857760229643074,0.642792122081485,21.153988314027412
NRAS,TKTL1,0.004251587274199993,70203,0.5705139921886813,0.9967862594745788,0.9957484127258001,0.9997226722735983,1,0.42948600781131874,0.9205201515928381,-0.10259262019708593,0.10094306020546402,20.22699971070968
AKT2,RRAS2,0.004252324423539202,61255,0.5286531374812483,0.9967862594745788,0.9957476755764608,0.9997226722735983,1,0.4713468625187517,0.922304001209445,-0.04169976099733454,0.49891837957209983,22.502236008520885
XPO1,ASL,0.004252324423539202,61255,0.5286531374812483,0.9967862594745788,0.9957476755764608,0.9997226722735983,1,0.4713468625187517,0.922304001209445,-0.05497790115485688,0.3761498643280036,16.223993392601127
RAF1,LSM10,0.004252324423539202,61255,0.08666821274574342,0.9967862594745788,0.9957476755764608,0.9997226722735983,1,0.9133317872542566,0.9853083314338412,0.0021751367872956244,0.9713674935797233,17.040849665246615
HRAS,RASSF1,0.004252324423539202,61255,0.17614598451551555,0.9967862594745788,0.9957476755764608,0.9997226722735983,1,0.8238540154844844,0.9727042094281095,0.08043269939244417,0.18187243332304656,15.304853452818767
MS4A1,KIAA0513,0.00425313623942,61435,0.32293042837959146,0.9967862594745788,0.99574686376058,0.9997226722735983,1,0.6770695716204085,0.9537246494820799,-0.04989833278253628,0.42198978259480857,15.575186864189394
RET,HES1,0.00425313623942,61435,0.21154578067555585,0.9967862594745788,0.99574686376058,0.9997226722735983,1,0.78845421932444415,0.9703253899615985,0.05349659511313756,0.3848221427006426,20.326713743217585
CDK6,GAS1,0.004262492402898739,64143,0.6411262751232037,0.9967862594745788,0.9957375075971012,0.9997226722735983,1,0.35887372487679625,0.9021503141878633,0.0664335687299686,0.27690768619396566,18.8840270308449
KDR,RBM39,0.004267607341412379,61252,0.8174681387205306,0.9967862594745788,0.9957323926585876,0.9997226722735983,1,0.1825318612794694,0.8708973625487143,-0.005653085123935196,0.9262071370553928,14.612174443063985
FLT4,LRIF1,0.004268387175383314,61432,0.3809886769709529,0.9967862594745788,0.9957316128246166,0.9997226722735983,1,0.619011323029047,0.9468708297243832,0,1,9999999
NRAS,FZD4,0.004269144934790016,61612,0.49116173848099937,0.9967862594745788,0.99573085506521,0.9997226722735983,1,0.5088382615190006,0.9313639853227621,0.06198606967580555,0.3069896715508499,25.337698671799917
KIT,CBLIF,0.004269739253801061,76819,0.27926691426217887,0.9967862594745788,0.995730260746199,0.9997226722735983,1,0.7207330857378211,0.9602787300165485,0,1,9999999
XPO1,SYN1,0.004270592068261384,63413,0.6921006828864715,0.9967862594745788,0.9957294079317386,0.9997226722735983,1,0.30789931711352847,0.8902374601031635,0.09297806915280159,0.11766303039545169,17.771412879547686
FLT3,CCDC9,0.004272712549962766,61251,0.8570279831784446,0.9967862594745788,0.9957272874500372,0.9997226722735983,1,0.14297201682155536,0.8533599129819417,-0.1358075204122607,0.03225118389034561,13.663157992000915
NRAS,SHPRH,0.0042734816756198534,61431,0.2023530296487111,0.9967862594745788,0.9957265183243802,0.9997226722735983,1,0.797646970351289,0.9703253899615985,-0.10898401054749918,0.08429626393093204,20.348605852700917
PDCD1,ANAPC15,0.004277823218123029,61250,0.5227398756472216,0.9967862594745788,0.995722176781877,0.9997226722735983,1,0.4772601243527784,0.9288630267840317,0,1,9999999
AKT1,EEF1A2,0.004277823218123029,61250,0.9324325274985362,0.9967862594745788,0.995722176781877,0.9997226722735983,1,0.06756747250146378,0.8254029916454293,0.0288852387040088,0.6289002065348795,13.851139287981711
FGFR1,METAP1,0.004282939350886598,61249,0.26003691099367054,0.9967862594745788,0.9957170606491134,0.9997226722735983,1,0.7399630890063295,0.9602787300165485,-0.023471393461593507,0.7060786862374546,26.927998118095196
RET,ZNF519,0.004282939350886598,61249,0.9605991343920206,0.9967862594745788,0.9957170606491134,0.9997226722735983,1,0.039400865607979396,0.8097156386162533,-0.005447443195211301,0.9307354829550616,12.92021608192049
SMO,MPST,0.004282939350886598,61249,0.7395478160736602,0.9967862594745788,0.9957170606491134,0.9997226722735983,1,0.26045218392633984,0.8823092958949602,-0.018365329741893463,0.7635943916358228,17.008576158013526
AKT2,ALG2,0.004283686988200903,61429,0.7693782918016974,0.9967862594745788,0.9957163130117991,0.9997226722735983,1,0.23062170819830263,0.8823092958949602,-0.11858297509266276,0.058596365797558385,15.00888161272042
KIT,SPAG4,0.004288060953250418,61248,0.12342046300592623,0.9967862594745788,0.9957119390467496,0.9997226722735983,1,0.8765795369940738,0.9816559378009114,-8.83510426314049e-4,0.9886020838885368,24.58968736363877
RAF1,C17orf99,0.004290380214836511,91121,0.9318854694115021,0.9967862594745788,0.9957096197851635,0.9997226722735983,1,0.06811453058849792,0.8254029916454293,-0.033751412790041395,0.5723080150342604,13.79398900411085
KRAS,GFER,0.0042939140833446465,61427,0.6395020357224984,0.9967862594745788,0.9957060859166553,0.9997226722735983,1,0.3604979642775016,0.9021503141878633,0.006892834541694331,0.9103614722989276,19.899201423324417
MS4A1,MPG,0.004298320586784357,61246,0.44805543935540343,0.9967862594745788,0.9957016794132156,0.9997226722735983,1,0.5519445606445965,0.9386623118950987,-0.012789039724355977,0.8382979425575661,12.092717376582645
CDK6,PTPN18,0.004299035811797674,61426,0.29228280668549694,0.9967862594745788,0.9957009641882023,0.9997226722735983,1,0.707717193314503,0.9580474708511413,-0.002476090044269334,0.9680473600401732,12.712692762294326
KDR,AP1S3,0.004303458627966056,61245,0.33077275256666905,0.9967862594745788,0.9956965413720339,0.9997226722735983,1,0.669227247433331,0.9537246494820799,-0.003360317095939525,0.9561086949931211,18.60820909833869
FLT3,SERF1A,0.004303458627966056,61245,0.47317778375993813,0.9967862594745788,0.9956965413720339,0.9997226722735983,1,0.5268222162400619,0.9313639853227621,0.0030895136732524125,0.9605068583513412,19.827765229844896
KRAS,DDAH2,0.004303458627966056,61245,0.9622609025345608,0.9967862594745788,0.9956965413720339,0.9997226722735983,1,0.03773909746543924,0.8015598324944895,0.027678827623044404,0.6461553290421911,18.83591164356623
FLT4,RSRC1,0.004309295655337018,61424,0.3281190981290756,0.9967862594745788,0.995690704344663,0.9997226722735983,1,0.6718809018709244,0.9537246494820799,0.035691964910727535,0.553770051431051,13.58786869537044
KDR,NID2,0.004309295655337018,61424,0.6924424363218609,0.9967862594745788,0.995690704344663,0.9997226722735983,1,0.30755756367813913,0.8902374601031635,-0.02051797933004536,0.7421113290052336,16.165445800234036
KDR,CBLL2,0.004310173658864064,43543,0.6474949642745287,0.9967862594745788,0.9956898263411359,0.9997226722735983,1,0.3525050357254713,0.9021503141878633,0,1,9999999
KRAS,DHX30,0.004313751184214439,61243,0.6395020357224984,0.9967862594745788,0.9956862488157856,0.9997226722735983,1,0.3604979642775016,0.9021503141878633,0.006766449663078514,0.9124596005363488,18.927700698695002
KDR,CEP135,0.004314248594213716,61965,0.07580775788996541,0.9967862594745788,0.9956857514057863,0.9997226722735983,1,0.9241922421100346,0.9885205697436314,-0.14551831892353573,0.023471541615735284,15.457903110927974
FNTB,RALGAPA1,0.004317811348318932,61603,0.29228280668549694,0.9967862594745788,0.9956821886516811,0.9997226722735983,1,0.707717193314503,0.9580474708511413,0.0032816428605788946,0.9582628528948534,24.06136964399559
ERBB2,C2CD2,0.00431957738092294,61422,0.9039909630972736,0.9967862594745788,0.9956804226190771,0.9997226722735983,1,0.09600903690272644,0.8461280633151107,-0.02580756171228724,0.6748781472374684,18.030823228991828
FNTB,ANGPTL2,0.004326011733288784,63582,0.4560921604429904,0.9967862594745788,0.9956739882667112,0.9997226722735983,1,0.5439078395570096,0.9386623118950987,0.015693400756202874,0.7967081482767778,17.218374435046442
FNTB,SPDYE11,0.004327307113207146,107517,0.3958595864699055,0.9967862594745788,0.9956726928867928,0.9997226722735983,1,0.6041404135300945,0.9468708297243832,0,1,9999999
AKT1,CAPZA2,0.004329231278572188,61240,0.41534983079987053,0.9967862594745788,0.9956707687214278,0.9997226722735983,1,0.5846501692001295,0.9386623118950987,-0.0528953446663817,0.3986115469068015,17.967708931149968
KIT,H3-3B,0.004329231278572188,61240,0.7548184948209203,0.9967862594745788,0.9956707687214278,0.9997226722735983,1,0.24518150517907966,0.8823092958949602,0,1,9999999
SMO,RBBP6,0.004329231278572188,61240,0.5849449637317603,0.9967862594745788,0.9956707687214278,0.9997226722735983,1,0.4150550362682397,0.9121817716284171,0.09836999784622408,0.09750721254769694,14.500869036918171
ERBB2,CRTC1,0.004329881028447197,61420,0.6395020357224984,0.9967862594745788,0.9956701189715528,0.9997226722735983,1,0.3604979642775016,0.9021503141878633,-0.06569874552581216,0.3028033971579704,19.398262198059502
AKT1,HLA-B,0.0043344023327850124,61239,0.41534983079987053,0.9967862594745788,0.995665597667215,0.9997226722735983,1,0.5846501692001295,0.9386623118950987,0.09731976559397272,0.10290828466312543,18.573086829617914
FLT1,ZSCAN20,0.0043351241183281495,62506,0.10677033676878309,0.9967862594745788,0.9956648758816719,0.9997226722735983,1,0.8932296632312169,0.9833411680729301,0.08658254473966841,0.1503613104866196,19.69421989785936
MS4A1,ASPG,0.004336956878710468,89596,0.949852971970376,0.9967862594745788,0.9956630431212895,0.9997226722735983,1,0.05014702802962401,0.8123335280733143,-0.015439378570069068,0.7961110054315055,19.22550793708364
PDGFRB,CCN6,0.004341430659521649,79259,0.3847940372676165,0.9967862594745788,0.9956585693404784,0.9997226722735983,1,0.6152059627323835,0.9468708297243832,0,1,9999999
RAF1,CD300C,0.004344919501976156,72080,0.8939363742492155,0.9967862594745788,0.9956550804980239,0.9997226722735983,1,0.10606362575078454,0.8461280633151107,0.005625577551023005,0.9260495727513418,16.21546965588685
AKT2,ILDR2,0.004345291346769025,66999,0.06079158016334636,0.9967862594745788,0.995654708653231,0.9997226722735983,1,0.9392084198366536,0.9897283169724049,-0.029531710698332644,0.6372105971463797,15.353908157762179
KDR,KCND2,0.004345498863902316,75069,0.4704650752732281,0.9967862594745788,0.9956545011360977,0.9997226722735983,1,0.5295349247267719,0.9327900807865214,-0.03721801508088657,0.551632616382324,12.798564509567191
CDK6,TAF5L,0.004349948634157205,61236,0.3606117275884346,0.9967862594745788,0.9956500513658428,0.9997226722735983,1,0.6393882724115654,0.9468708297243832,-0.00394189921609528,0.9488281210438998,16.57072193397124
FLT4,NFYC,0.004349948634157205,61236,0.5489998149561249,0.9967862594745788,0.9956500513658428,0.9997226722735983,1,0.45100018504387507,0.922304001209445,-0.039642668452280885,0.5308266606124996,14.149343801754815
FLT4,ZNF768,0.0043505542491587695,61416,0.6400358836664776,0.9967862594745788,0.9956494457508412,0.9997226722735983,1,0.35996411633352243,0.9021503141878633,0.06080095256054251,0.3157939148394956,12.025368842967675
PDCD1,QRICH2,0.004351700902821609,61776,0.1734112406545571,0.9967862594745788,0.9956482990971784,0.9997226722735983,1,0.8265887593454428,0.9750969062833601,0.10578405946826541,0.0746394257407454,18.85656635781462
PIK3CA,SNX2,0.004355141797657347,61235,0.5099065011427081,0.9967862594745788,0.9956448582023426,0.9997226722735983,1,0.4900934988572919,0.9293794796687685,-0.028401273763279753,0.6381804365465628,22.38802460630787
SMO,ZNF215,0.004355141797657347,61235,0.41534983079987053,0.9967862594745788,0.9956448582023426,0.9997226722735983,1,0.5846501692001295,0.9386623118950987,-0.012911793522973489,0.835062611433956,18.124411740657063
NRAS,TAF1,0.004360340501086832,61234,0.8573426133535527,0.9967862594745788,0.9956396594989132,0.9997226722735983,1,0.14265738664644734,0.8533599129819417,0.0011502616931076055,0.9851001646709203,20.34016292464091
FLT3,SMIM31,0.004365639169930276,132034,0.14535039296374785,0.9967862594745788,0.9956343608300697,0.9997226722735983,1,0.8546496070362521,0.9777551695424258,0,1,9999999
MS4A1,ZFP69,0.00436611700730251,61413,0.5908757036063672,0.9967862594745788,0.9956338829926975,0.9997226722735983,1,0.4091242963936328,0.9121817716284171,0,1,9999999
ERBB2,SPATA33,0.0043707545479377795,61232,0.7395478160736602,0.9967862594745788,0.9956292454520622,0.9997226722735983,1,0.26045218392633984,0.8823092958949602,0,1,9999999
BRAF,ZNF578,0.004374858401895905,63227,0.6749471619558758,0.9967862594745788,0.9956251415981041,0.9997226722735983,1,0.3250528380441242,0.9008763865737184,-0.054542522967452725,0.38871889559190465,9999999
KDR,HMCN2,0.004375553641003501,73740,0.11828766149305267,0.9967862594745788,0.9956244463589965,0.9997226722735983,1,0.8817123385069473,0.9816559378009114,0,1,12.621866349379394
KDR,MUL1,0.0043759699014701186,61231,0.48619770201127965,0.9967862594745788,0.9956240300985298,0.9997226722735983,1,0.5138022979887203,0.9313639853227621,0.049206232863815855,0.4212164347221132,14.83137589328667
NRAS,MYO18A,0.0043759699014701186,61231,0.6395020357224984,0.9967862594745788,0.9956240300985298,0.9997226722735983,1,0.3604979642775016,0.9021503141878633,-0.02963745194756922,0.6352175567270445,26.34922931500902
SMO,TTC31,0.0043759699014701186,61231,0.6395020357224984,0.9967862594745788,0.9956240300985298,0.9997226722735983,1,0.3604979642775016,0.9021503141878633,0.007816238246729827,0.9010302229579872,16.166200055481845
KDR,GALNT15,0.004376838005919162,72999,0.7942557654790363,0.9967862594745788,0.9956231619940809,0.9997226722735983,1,0.2057442345209637,0.8708973625487143,0,1,9999999
PIK3CA,PPM1K,0.0043811908151535385,61230,0.9779194758376857,0.9967862594745788,0.9956188091848465,0.9997226722735983,1,0.02208052416231432,0.7858113679384552,-0.02340472776154017,0.703679184559378,19.759039324367652
PDGFRB,KIF6,0.004381633335852749,65967,0.7757020513732531,0.9967862594745788,0.9956183666641473,0.9997226722735983,1,0.2242979486267469,0.8823092958949602,0.005862517048634897,0.9246710223740371,11.731459565458623
NRAS,CLEC18B,0.004383825362609013,63776,0.6044686928301707,0.9967862594745788,0.9956161746373909,0.9997226722735983,1,0.3955313071698293,0.9121817716284171,0.001664894512982562,0.9783054730500975,22.996152930513766
ERBB2,PTGIS,0.004384427830198108,68471,0.10403824690552742,0.9967862594745788,0.9956155721698019,0.9997226722735983,1,0.8959617530944726,0.9833411680729301,-0.029288241045813606,0.6344716672502202,13.066292587797134
AKT2,SETD4,0.0043864172940523615,61229,0.5849449637317603,0.9967862594745788,0.9956135827059477,0.9997226722735983,1,0.4150550362682397,0.9121817716284171,-0.05497130965627441,0.36903822824793936,17.732520987982248
KIT,SNX7,0.0043864172940523615,61229,0.3809886769709529,0.9967862594745788,0.9956135827059477,0.9997226722735983,1,0.619011323029047,0.9468708297243832,0.028172621685059573,0.6369973655975015,24.7461049502429
CD274,RIPPLY3,0.004393726090057495,68630,0.9161871691942232,0.9967862594745788,0.9956062739099425,0.9997226722735983,1,0.08381283080577684,0.8357889125493074,0,1,9999999
PDCD1,CDH13,0.004396490194457713,63388,0.4818023719903827,0.9967862594745788,0.9956035098055422,0.9997226722735983,1,0.5181976280096172,0.9313639853227621,0.06613697575708323,0.2755064500092553,16.5758732866996
MS4A1,MDFI,0.004396886967771339,61227,0.7117363808947853,0.9967862594745788,0.9956031130322287,0.9997226722735983,1,0.2882636191052147,0.8902374601031635,0.03556351394948323,0.5528817910650967,16.608314936934246
PDGFRB,PLXNA2,0.004407378963212844,61225,0.41783717131529174,0.9967862594745788,0.9955926210367871,0.9997226722735983,1,0.5821628286847083,0.9386623118950987,0.029424880219638464,0.6365046555536175,18.34960269634725
BRAF,KNOP1,0.0044131042039925765,61404,0.9978804997753331,0.9967862594745788,0.9955868957960075,0.9997226722735983,1,0.0021195002246668926,0.5513537208494753,0,1,9999999
CD274,CSDC2,0.004414861890045325,68517,0.854966542146534,0.9967862594745788,0.9955851381099546,0.9997226722735983,1,0.145033457853466,0.8576231273069481,-0.12050269024136546,0.05504806528145607,20.99021090905603
PIK3CA,IGFBP4,0.004417893321019688,61223,0.20235302964871096,0.9967862594745788,0.9955821066789803,0.9997226722735983,1,0.7976469703512891,0.9703253899615985,-0.05399498550562681,0.38556299188959237,20.37783265255893
MS4A1,CHUK,0.004417893321019688,61223,0.04915048409035839,0.9967862594745788,0.9955821066789803,0.9997226722735983,1,0.9508495159096416,0.9910648748071901,0.018070124077066357,0.7651238799490526,20.04758838771978
FGFR1,PPP4R1,0.004417893321019688,61223,0.8228761396380059,0.9967862594745788,0.9955821066789803,0.9997226722735983,1,0.17712386036199412,0.8609464973397819,0.10033054876813657,0.08921135058932762,28.821367554158556
FNTB,CCDC81,0.004421582977251989,62486,0.9320140424840786,0.9967862594745788,0.995578417022748,0.9997226722735983,1,0.0679859575159214,0.8254029916454293,-0.021085123163824656,0.7385709593047074,20.89905578165181
EGFR,LRRC75A,0.004423158898526578,61222,0.14145279622321216,0.9967862594745788,0.9955768411014734,0.9997226722735983,1,0.8585472037767878,0.9777551695424258,0,1,9999999
AKT3,C17orf58,0.004423158898526578,61222,0.5286531374812483,0.9967862594745788,0.9955768411014734,0.9997226722735983,1,0.4713468625187517,0.922304001209445,0.014504980853473381,0.8120276157540769,25.48264044993555
RET,GCKR,0.004426252346096435,66471,0.49177593480975496,0.9967862594745788,0.9955737476539036,0.9997226722735983,1,0.508224065190245,0.9313639853227621,-0.07897959020807022,0.20961256213027996,13.873175435865603
ERBB2,AIM2,0.004430737847066263,62301,0.7396931016906166,0.9967862594745788,0.9955692621529337,0.9997226722735983,1,0.26030689830938336,0.8823092958949602,0.004808355203197825,0.9358770033489385,9999999
EGFR,KIAA1143,0.00443898928658582,61219,0.018599833482833394,0.9967862594745788,0.9955610107134142,0.9997226722735983,1,0.98140016651716655,0.9960774079185527,-0.1259592555168225,0.052893347219384455,20.665732739236176
ERBB2,PIH1D1,0.00443898928658582,61219,0.08666821274574342,0.9967862594745788,0.9955610107134142,0.9997226722735983,1,0.9133317872542566,0.9853083314338412,-0.058398159173399335,0.34887468288966356,20.155326529180613
XPO1,GOLGA6L2,0.004442351227522272,113681,0.024430319869149727,0.9967862594745788,0.9955576487724778,0.9997226722735983,1,0.9755696801308503,0.9953777983431313,0,1,16.504969485086242
XPO1,ZFYVE19,0.004444277318118323,61218,0.7835428721802179,0.9967862594745788,0.9955557226818816,0.9997226722735983,1,0.2164571278197821,0.8708973625487143,0.033981234651681035,0.5735608152368645,15.684275935217961
MS4A1,PARN,0.004444679464509877,61398,0.48176664309309963,0.9967862594745788,0.9955553205354901,0.9997226722735983,1,0.5182333569069004,0.9313639853227621,0.013360202539476998,0.8270041467288421,13.736829292446389
FLT3,CLEC16A,0.0044495709759160805,61217,0.1781224098680114,0.9967862594745788,0.995550429024084,0.9997226722735983,1,0.8218775901319886,0.9727042094281095,-0.07508376871165147,0.21532063683506486,17.09447832578649
KDR,EP300,0.004449961582759568,61397,0.48619770201127965,0.9967862594745788,0.9955500384172404,0.9997226722735983,1,0.5138022979887203,0.9313639853227621,-0.07412127485344441,0.2379166407697611,14.761535688068903
FLT1,HARS2,0.0044548702650897805,61216,0.8457446007947211,0.9967862594745788,0.9955451297349103,0.9997226722735983,1,0.15425539920527886,0.8609464973397819,0.024463534093000314,0.6969715121292794,17.480897933647146
FNTB,MKI67,0.0044548702650897805,61216,0.47173767400297834,0.9967862594745788,0.9955451297349103,0.9997226722735983,1,0.5282623259970216,0.9313639853227621,-0.05084646261869284,0.41093265236773635,19.372807863465926
SMO,PCDHB6,0.004457205701134718,69256,0.44373085143167773,0.9967862594745788,0.9955427942988653,0.9997226722735983,1,0.5562691485683222,0.9386623118950987,0.026364481550195173,0.66087940099929,13.056809089937689
PIK3CA,PRPF3,0.00446017519075368,61215,0.6216940893753734,0.9967862594745788,0.9955398248092463,0.9997226722735983,1,0.3783059106246266,0.9104241473632569,-0.0018108092437856193,0.9763663552422316,21.565470662764756
FLT4,PAFAH2,0.004460542643340451,61395,0.5858693361543036,0.9967862594745788,0.9955394573566595,0.9997226722735983,1,0.4141306638456964,0.9121817716284171,0.025816780473847424,0.6724053088952502,21.413692504226812
NRAS,DAZAP2,0.004465485758025629,61214,0.2157503531697164,0.9967862594745788,0.9955345142419744,0.9997226722735983,1,0.7842496468302835,0.9668654395361577,-0.02375982288404551,0.7007204387023246,19.983463656191415
PDGFRB,NAP1L2,0.0044656635488150576,70753,0.8511174896178613,0.9967862594745788,0.9955343364511849,0.9997226722735983,1,0.14888251038213873,0.8609464973397819,0.05864150685489206,0.3205285434245693,14.268158677452927
ERBB2,EDN3,0.00446813839830179,121567,0.9074179109986344,0.9967862594745788,0.9955318616016983,0.9997226722735983,1,0.09258208900136555,0.8461280633151107,-0.07048369246052738,0.25718470477807176,18.787336554805993
FLT3,ATP1A4,0.004471341239465441,125601,0.2345925758400731,0.9967862594745788,0.9955286587605345,0.9997226722735983,1,0.7654074241599269,0.9668654395361577,-0.11020887572065179,0.08281405357086849,12.768072798566607
XPO1,KCNK3,0.004475242039218664,72763,0.8228093145405387,0.9967862594745788,0.9955247579607813,0.9997226722735983,1,0.17719068545946126,0.8609464973397819,-0.03282647889454754,0.5965007569360029,16.739489814633483
PDGFRB,TRMT2B,0.004476123837882892,61212,0.9617294898305304,0.9967862594745788,0.9955238761621171,0.9997226722735983,1,0.038270510169469585,0.8015598324944895,0.0417702054430473,0.4888559729787147,18.685878297974035
KRAS,SRI,0.004476123837882892,61212,0.47173767400297834,0.9967862594745788,0.9955238761621171,0.9997226722735983,1,0.5282623259970216,0.9313639853227621,0.13716096046993143,0.017164230745386404,21.41110492977057
CD274,EBNA1BP2,0.004481451360721784,61211,0.6216940893753734,0.9967862594745788,0.9955185486392782,0.9997226722735983,1,0.3783059106246266,0.9104241473632569,-0.10932666551504207,0.0814234012919233,19.017249857995292
CDK4,NUDCD2,0.004481451360721784,61211,0.41534983079987053,0.9967862594745788,0.9955185486392782,0.9997226722735983,1,0.5846501692001295,0.9386623118950987,0.10956028454153312,0.06991834644155527,14.91221367520225
BRAF,IL1RL2,0.0044851800264012216,81877,0.11786322386559724,0.9967862594745788,0.9955148199735988,0.9997226722735983,1,0.8821367761344028,0.9816559378009114,-0.025751466022877385,0.6696683913054449,18.908957619269426
NRAS,WBP2,0.004486784545675862,61210,0.2157503531697164,0.9967862594745788,0.9955132154543241,0.9997226722735983,1,0.7842496468302835,0.9668654395361577,-0.04279966169310799,0.4833265036186739,20.667814025257602
XPO1,AIFM2,0.004497467922476115,61208,0.41534983079987053,0.9967862594745788,0.9955025320775239,0.9997226722735983,1,0.5846501692001295,0.9386623118950987,0.059068977342327515,0.31686129552896575,17.06875350180905
PDGFRB,STBD1,0.004500837054397994,61568,0.9888258989490746,0.9967862594745788,0.995499162945602,0.9997226722735983,1,0.011174101050925422,0.7394784111318048,-0.05813811162341043,0.35791896863429334,12.511703864007293
HRAS,CAPN15,0.00450281812460453,61207,0.47173767400297834,0.9967862594745788,0.9954971818753955,0.9997226722735983,1,0.5282623259970216,0.9313639853227621,0,1,9999999
RAF1,SDSL,0.004508174009412597,61206,0.8228761396380059,0.9967862594745788,0.9954918259905874,0.9997226722735983,1,0.17712386036199412,0.8609464973397819,0.06817657318093383,0.24315444052619767,15.679082297382358
PDGFRB,TUBB4A,0.004508174009412597,61206,0.6404631171900367,0.9967862594745788,0.9954918259905874,0.9997226722735983,1,0.3595368828099633,0.9021503141878633,0,1,9999999
KIT,RNF32,0.004508898367183775,61746,0.8336227385583407,0.9967862594745788,0.9954911016328162,0.9997226722735983,1,0.16637726144165932,0.8609464973397819,-0.007314654429240018,0.9063414732604191,29.99891297379657
FGFR1,CDK3,0.004512221785759436,61927,0.7396159240394682,0.9967862594745788,0.9954877782142406,0.9997226722735983,1,0.2603840759605318,0.8823092958949602,0.04697596654169133,0.4326629318901709,18.3890037384671
SMO,DZIP1,0.00451378575119335,61385,0.29228280668549694,0.9967862594745788,0.9954862142488067,0.9997226722735983,1,0.707717193314503,0.9580474708511413,0.045361147350469054,0.45787716415009916,15.584863778957278
PIK3CA,FAM95C,0.004515067099445698,62825,0.5113013857720806,0.9967862594745788,0.9954849329005543,0.9997226722735983,1,0.4886986142279194,0.9293794796687685,0,1,9999999
CDK6,FBXO43,0.004519141149032547,61384,0.7693782918016974,0.9967862594745788,0.9954808588509675,0.9997226722735983,1,0.23062170819830263,0.8823092958949602,0.05909085806280868,0.32776825551262523,16.666859385023315
CD274,SYT14,0.004520029281990393,62284,0.9775917848443263,0.9967862594745788,0.9954799707180096,0.9997226722735983,1,0.022408215155673705,0.7858113679384552,-0.023950126006517282,0.7012319595913217,24.782196687146406
KIT,LRRC74A,0.0045218263018898235,33065,0.5017914099764975,0.9967862594745788,0.9954781736981102,0.9997226722735983,1,0.4982085900235025,0.9313639853227621,0,1,9999999
