gene1,gene2,p_value,statistic,depletion_p_value,q_value,SR_DD_p_value,SR_DD_q_value,depletion_q_value,SR_DD_depletion_p_value,SR_DD_depletion_q_value,survival_coef,survival_p_value,survival_q_value,phylo_coefficient
BRAF,USP31,1.4606688385972002e-5,65064,0.9999999426094625,6.274830191238667e-4,0.999985393311614,1,1,5.7390537544499416e-8,3.400947199298456e-7,-0.1328267934814845,0.32023993881547214,0.4692006092194708,7.92640770708382
AKT2,MTMR2,1.4711462091320378e-5,65060,0.9999999929902026,6.31252367923747e-4,0.9999852885379088,1,1,7.009797409196494e-9,4.7968110498008646e-8,-0.1919049531128068,0.00729124612942966,0.0167401900740657,7.271512378268506
XPO1,SUCLA2,1.476411644028905e-5,65058,1,6.33354599117434e-4,0.9999852358835596,1,1,0,0,-0.012105418244587347,6.655164526279734e-5,2.3557516210726817e-4,6.361833646066563
EGFR,MTA2,1.4816949882766578e-5,65056,0.00385912148878591,6.354177826668534e-4,0.9999851830501172,1,0.0747520417165855,0.996140878511214,1,-0.22645265169830672,1.3587248398677083e-9,1.1420014940988989e-8,5.9725196555648905
PIK3CA,ATG4C,1.4837215442430752e-5,65244,0.9999999999088012,6.358596565938571e-4,0.9999851627845576,1,1,9.119882626862363e-11,8.216871748636942e-10,-0.09289409393953878,9.524211609884225e-12,1.1668991491198488e-10,4.626741916080218
EGFR,KIF1A,1.4856570531320595e-5,66187,1.0615403949953608e-5,6.365314325894576e-4,0.9999851434294686,1,5.797586142557807e-4,0.99998938459605,1,-0.20167602225098732,0.12739428353849047,0.21226009982132615,5.698034803201272
XPO1,PRKX,1.4943318859421726e-5,65240,0.99999966647428,6.3936991423679e-4,0.9999850566811406,1,1,3.335257199310604e-7,1.741529166159863e-6,-0.0031572035719231064,2.528108777025005e-10,2.407384035973611e-9,7.673077936891465
EGFR,P2RX6,1.5120507927690158e-5,66177,0.9999915705335068,6.457605451399498e-4,0.9999848794920724,1,1,8.429466493264925e-6,3.444795686035513e-5,-0.09072648348182832,5.2807345709408184e-8,3.340708943651281e-7,5.1382496849319255
ERBB2,ARMC9,1.533994730488145e-5,65414,0.999999990621542,6.535724346794072e-4,0.9999846600526952,1,1,9.378458010189661e-9,6.358693013782757e-8,-0.08020299604882576,4.687591250846209e-9,3.5826084491928095e-8,3.613837392106947
EGFR,FAM76B,1.5355261609439767e-5,65036,6.291092254588461e-5,6.540101329286501e-4,0.9999846447383904,1,0.00256732662899033,0.9999370890774542,1,-0.16309552011910233,2.9032647661845874e-12,3.8906857988933836e-11,5.423520228668892
FGFR1,KLHL30,1.5414578430756538e-5,80170,4.5984438810260655e-5,6.561595710652774e-4,0.9999845854215692,1,0.0020015437604667,0.9999540155611898,1,-0.16752697530270375,0.00319974407993907,0.00796781998283226,4.542694108608641
EGFR,GAB2,1.5429772159491692e-5,65222,9.626616153915722e-4,6.566447404007396e-4,0.9999845702278404,1,0.02445971165507554,0.9990373383846084,1,-0.3418941146548682,1.6092545010990038e-10,1.586692253313853e-9,4.850593851349534
FGFR1,RHBG,1.546856309753939e-5,76361,5.027932946856202e-7,6.579718142489419e-4,0.9999845314369024,1,4.3172258068019895e-5,0.9999994972067052,1,-0.07644426025440855,0.5441189769004493,0.7310948002989212,6.889804376409369
EGFR,ANKRD50,1.5484742046732755e-5,65220,0.9999816433644968,6.583901710554278e-4,0.9999845152579532,1,1,1.8356635503202767e-5,7.026625502253797e-5,-0.1472032404972413,1.02437491905078e-5,4.245486265596859e-5,7.037297169582358
EGFR,SLC4A5,1.5506221061429853e-5,67106,6.74724927991125e-18,6.590334445223922e-4,0.9999844937789386,1,1.301844658568542e-14,1,1,-0.12680282390584233,0.17051893695273607,0.2732074514648391,2.29088336565249
RAF1,ELOVL2,1.565585868777461e-5,68798,0.9999958676016694,6.645013227714281e-4,0.9999843441413122,1,1,4.132398330636278e-6,1.7875323260821998e-5,0.012048667124674886,0.02062193214978906,0.04250966470528115,2.861738641445077
EGFR,ETNK1,1.565920275209426e-5,65025,3.3951900434792245e-11,6.645013227714281e-4,0.999984340797248,1,9.9773023289597e-9,0.999999999966048,1,-0.09584320885978245,1.28327905975333e-4,4.2858324257318074e-4,7.286763503010522
MS4A1,PRRT2,1.5687115448714496e-5,65024,0.9998862457071482,6.653593535722027e-4,0.9999843128845513,1,1,1.137542928517643e-4,3.731179629528603e-4,0.14220363558659352,5.558161019562696e-5,1.9970933797279052e-4,3.088406451208206
EGFR,MBTD1,1.56977820232733e-5,65401,1.3999057268570902e-10,6.657029503274859e-4,0.9999843022179769,1,3.5164805196023414e-8,0.9999999998600094,1,-0.185725666510511,4.5112356224543186e-7,2.4089284044124145e-6,4.621934893842124
BRAF,ITGB2,1.5707518988632185e-5,66344,3.126618547722952e-5,6.66007018870887e-4,0.9999842924810114,1,0.00145457681036394,0.9999687338145228,1,-0.06467458571665481,0.04304198287668821,0.08173288398074362,8.968111723804746
ERBB2,SRRD,1.573441762122861e-5,65211,8.247538747319975e-4,6.668750964031668e-4,0.9999842655823789,1,0.02173683632664876,0.999175246125268,1,0.11246637465398655,2.1345591851500608e-10,2.060550333370092e-9,7.452486481371105
FGFR1,B3GNT3,1.5968854883637733e-5,65014,2.2776747631668413e-8,6.753221052330671e-4,0.9999840311451164,1,2.9078426539148976e-6,0.9999999772232524,1,-0.04269925899144047,0.11778108473899528,0.19821787118151615,8.442543339751781
PIK3CA,BVES,1.597734513209175e-5,65957,0.9999766337278208,6.756260986675108e-4,0.999984022654868,1,1,2.336627217924825e-5,8.83514449734277e-5,-0.14403442103406386,7.666163868450348e-5,2.679623596845247e-4,10.264386535765787
PIK3CA,WDR47,1.60447727384502e-5,65200,0.9999999999742636,6.778697683702148e-4,0.9999839552272616,1,1,2.573630197844068e-11,2.5004757893560653e-10,-0.11006623131083591,8.120953509965885e-13,1.19437898825313e-11,4.86212583137239
RAF1,TIPRL,1.6073273431412224e-5,65199,0.9999999969430736,6.787975679115446e-4,0.9999839267265686,1,1,3.056926489719558e-9,2.2061520923241413e-8,-0.17699541312485428,2.8761443090695393e-6,1.3230426530789889e-5,7.251312602389386
ERBB2,TXLNB,1.6153052457246242e-5,91160,5.815071276920937e-13,6.815566340485702e-4,0.9999838469475428,1,2.910154383191734e-10,0.9999999999994184,1,-0.096051118841796,0.08445160147138342,0.14805480518061198,4.279886189600975
EGFR,IGLON5,1.6161040399383464e-5,73581,2.2891499261661427e-5,6.818382361671589e-4,0.9999838389596006,1,0.00111297851764349,0.9999771085007384,1,-0.21603787371184802,1.8924891513244876e-14,3.688859199098335e-13,2.9523884914280893
ERBB2,ZNF383,1.625340605195904e-5,65570,0.00160694988465166,6.850951051000618e-4,0.999983746593948,1,0.03715710037373102,0.9983930501153484,1,-0.07775626100242268,0.1528459841983033,0.2485871552317081,4.436066963394659
PIK3CA,PLA2G15,1.6284319006374097e-5,65003,0.9999989272728218,6.862025582759053e-4,0.9999837156809936,1,1,1.0727271781973968e-6,5.140965430353669e-6,-0.05047627939296833,2.495676770873057e-5,9.59116601118192e-5,6.232779132856286
PDGFRB,LRRC8B,1.6303016825909508e-5,65191,5.3004753598619864e-8,6.8693468265975e-4,0.999983696983174,1,6.040342108215844e-6,0.9999999469952464,1,-0.11541194390045599,0.01918099894934198,0.03984963717424932,5.820400779210778
EGFR,TCTEX1D1,1.6358962879339556e-5,121223,2.60806853689578e-4,6.890681977763367e-4,0.9999836410371208,1,0.00850670293750984,0.9997391931463104,1,-0.05933566621974576,2.095168669012098e-6,9.884331174335162e-6,7.040642086175054
EGFR,P2RY12,1.6378744838230903e-5,141243,1.8760934825753487e-15,6.897334939829217e-4,0.9999836212551616,1,1.9550815388989578e-12,0.999999999999998,1,-0.06947941046930511,0.03453219218376751,0.06726216603799945,3.613369762490032
EGFR,HEY2,1.6469827231546377e-5,70291,9.229856721415976e-5,6.932878117730918e-4,0.9999835301727684,1,0.00362329126561504,0.9999077014327858,1,-0.16781532432769242,0.1917021240139768,0.3023442193980459,4.301782789238195
ERBB2,ZNF490,1.653145185271214e-5,65749,1.7497149672425497e-4,6.957125638185417e-4,0.9999834685481472,1,0.00608445676363551,0.9998250285032756,1,0.1934410139522151,1.126302071256671e-5,4.631315793506185e-5,5.106247026132823
PIK3CA,SNAP23,1.6576234392329688e-5,64993,0.9999999998365908,6.969754558058312e-4,0.9999834237656076,1,1,1.634092861024783e-10,1.418886812018887e-9,0.006255620914321749,0.7892826429203674,0.9874637594176412,7.395218905799825
EGFR,POU2F1,1.6732456863067148e-5,65934,3.533347547291782e-7,7.024626781425504e-4,0.9999832675431368,1,3.157181089144928e-5,0.9999996466652452,1,-0.29278245788027196,1.140895373681575e-5,4.6857201460304096e-5,2.91607568459859
ERBB2,ZNF835,1.674155098912317e-5,139120,1.5046177021366637e-4,7.027588278395696e-4,0.9999832584490108,1,0.00537662283980415,0.9998495382297864,1,0.09906925796614807,1.0504740772727291e-10,1.0694627930702343e-9,5.3590582252525865
EGFR,ADCY2,1.6843165494745208e-5,139898,8.031699104031515e-4,7.064246586796313e-4,0.9999831568345052,1,0.02149879713700187,0.9991968300895968,1,-0.09292228079880747,0.00213223869426174,0.00551797630215268,2.395546783762086
EGFR,LRP12,1.687311624359309e-5,64983,0.9999508915353548,7.074521243799142e-4,0.9999831268837563,1,1,4.910846464523111e-5,1.7289323147165098e-4,-0.2787267556452927,3.556663956726499e-8,2.3204308561002865e-7,3.487450618584942
FGFR1,TES,1.687311624359309e-5,64983,2.593776133527244e-7,7.074521243799142e-4,0.9999831268837563,1,2.381778720419052e-5,0.9999997406223866,1,-0.19953175216757207,0.1870345986842578,0.2959905596931569,3.3163326366906336
EGFR,ACSBG2,1.6882749838093156e-5,68611,8.794214069153243e-4,7.07741675497218e-4,0.999983117250162,1,0.02301052179503,0.9991205785930848,1,-0.12846661398292783,6.789324662012449e-7,3.5105751856271334e-6,6.491597788804495
ERBB2,SLC43A3,1.696316111540232e-5,64980,1.995576701650454e-4,7.105386091877375e-4,0.9999830368388846,1,0.00672317874659459,0.999800442329835,1,-0.25537764674335905,0.3013646660361534,0.44564354306435394,3.338745075201622
PIK3CA,ADAM12,1.6969467876912618e-5,69693,0.999927852689299,7.107454124330132e-4,0.9999830305321232,1,1,7.214731070104285e-5,2.47478904600236e-4,-0.3811566030890742,3.98420728846382e-22,2.8588539392348613e-20,9.589983506771222
PIK3CA,LAMC1,1.7023444394065095e-5,64978,0.9999989272728218,7.127760395236517e-4,0.999982976555606,1,1,1.0727271781973968e-6,5.140965430353669e-6,-0.18181536082249386,6.158236124100774e-8,3.849098335401298e-7,7.256633494749759
PIK3CA,IP6K1,1.713193115059806e-5,65163,0.9999999929902026,7.162781462529292e-4,0.9999828680688494,1,1,7.009797409196494e-9,4.7968110498008646e-8,-0.160988454735295,0.00129498274605075,0.00351309906484261,6.114279435370181
EGFR,ANGPT2,1.727402377889618e-5,100782,6.786477935688304e-4,7.211151073783593e-4,0.9999827259762212,1,0.01856985181298298,0.9993213522064311,1,-0.36050468816010484,5.454782292178324e-6,2.3827618071763672e-5,1.914635843063867
ERBB2,CRADD,1.733189452645855e-5,65345,2.4631303774894e-4,7.23065627909028e-4,0.9999826681054736,1,0.00806844273568479,0.9997536869622512,1,0.11518875849444411,8.925699548079875e-18,3.041504091682939e-16,5.699198250107163
EGFR,PRRC1,1.738943906284305e-5,64966,0.9998488258746993,7.248835655291006e-4,0.9999826105609372,1,1,1.5117412530085694e-4,4.8261206361271286e-4,-0.04920796680441188,0.06460909746804316,0.11705476166391124,8.67448925194396
FGFR1,PTK2B,1.754413184201742e-5,64961,5.983880399346889e-26,7.305690722272925e-4,0.999982455868158,1,7.763591148019642e-22,1,1,-0.04786121223641368,0.114576034611103,0.19353281663150892,2.229919139041303
EGFR,KLHL12,1.7623408809437132e-5,65147,1.9383780696272697e-6,7.336348281380801e-4,0.9999823765911906,1,1.367528890239608e-4,0.9999980616219304,1,-0.16329378313608228,0.25205194749879606,0.3825604708906423,7.927997173327822
EGFR,SOCS5,1.7731488340389207e-5,64955,0.9997420701325986,7.375423660918223e-4,0.9999822685116596,1,1,2.5792986740136303e-4,7.844690360401982e-4,-0.14379589733204354,9.443444192451254e-9,6.83545999817775e-8,4.994757678122048
EGFR,FZD3,1.7781362271478578e-5,65519,4.917884629381255e-12,7.393798186827798e-4,0.9999822186377284,1,1.826929013927059e-9,0.9999999999950822,1,-0.08568696014448213,0.11831576443592552,0.199011051816919,4.279009087881769
PDGFRB,GPR160,1.800077257108055e-5,65135,1.2903871638563836e-08,7.467680004825758e-4,0.9999819992274288,1,1.8061190443792812e-6,0.9999999870961284,1,-0.04134574811897504,3.3752227682519375e-5,1.2654063278669497e-4,7.010326609837921
EGFR,ZNF766,1.8079920325646676e-5,64944,0.00247899928190036,7.49751786302628e-4,0.9999819200796743,1,0.05254743374300486,0.9975210007180996,1,-0.06363584575903165,0.662852755224273,0.8589426790337786,7.554353287031522
ERBB2,KIF15,1.8079920325646676e-5,64944,0.00385912148878591,7.49751786302628e-4,0.9999819200796743,1,0.0747520417165855,0.996140878511214,1,-0.14511151040709272,6.958513644400462e-4,0.00199825562569116,3.894842016967683
EGFR,KCTD10,1.840230960588187e-5,64934,0.9999130298665662,7.609924732549475e-4,0.999981597690394,1,1,8.697013343383908e-5,2.9129451894387793e-4,-0.19448986144251532,0.00359976619437535,0.00886561019973817,9.679863030107937
XPO1,GNB3,1.8483272260537627e-5,65120,1,7.637927462082653e-4,0.9999815167277396,1,1,0,0,-0.14459501253048243,3.2483921699698586e-4,9.9971047347703e-4,9.669213214459008
EGFR,MCHR1,1.8531541423186553e-5,76715,0.00322618409097741,7.655950209413185e-4,0.9999814684585768,1,0.06592184735578685,0.9967738159090226,1,-0.13733915812384,0.02980227873863184,0.05902885903761538,5.307941579042842
PIK3CA,ADAMTS5,1.8590938546265872e-5,69520,0.9999938959840386,7.678138996577168e-4,0.9999814090614536,1,1,6.104015961350129e-6,2.569625441209293e-5,-0.20832759693838687,7.038763271775082e-8,4.351847996767335e-7,8.613255182687578
KDR,IL21R,1.873708235792443e-5,70606,0.999987151579392,7.728041264362823e-4,0.999981262917642,1,1,1.2848420607891596e-5,5.106923929365745e-5,0.0836489627051558,3.3089001739726e-5,1.2425566870520314e-4,8.961190134954348
ERBB2,TPP2,1.876323932615472e-5,64923,0.00156063027701123,7.73575547462837e-4,0.999981236760674,1,0.03625240261283898,0.9984393697229887,1,-0.03681969241221164,1.3976970079636623e-4,4.6333002608017645e-4,8.21881633588526
EGFR,IGF1,1.897036036353476e-5,74333,0.0041453508393465,7.809359675593152e-4,0.9999810296396364,1,0.0791767673551621,0.9958546491606536,1,-0.22442011372726542,0.7716707469652803,0.9701182081044912,6.82269299954883
KRAS,RAP1A,1.9029943831861625e-5,64915,0.9999508915353548,7.828298891879724e-4,0.9999809700561682,1,1,4.910846464523111e-5,1.7289323147165098e-4,-0.062159659118629036,9.779497182452222e-8,5.899452784054279e-7,2.0718014254124597
XPO1,DNM1L,1.9164641761625655e-5,64911,1,7.878088716554197e-4,0.9999808353582385,1,1,0,0,-0.07877956266095451,1.6512848681384508e-6,7.939191438403381e-6,8.669845560159978
PIK3CA,SNX17,1.9436757385151555e-5,64903,0.9999508915353548,7.970376039075896e-4,0.9999805632426148,1,1,4.910846464523111e-5,1.7289323147165098e-4,-0.07290843346818897,0.05687247574805969,0.10461261303340184,10.268454829836466
PIK3CA,CDC37,1.9539743049220644e-5,64900,0.9997420701325986,8.003752670268025e-4,0.9999804602569508,1,1,2.5792986740136303e-4,7.844690360401982e-4,-0.09625012387124966,1.3847499373060274e-5,5.593081371870941e-5,9.551984431291144
EGFR,NUMBL,1.9553957680305576e-5,65088,0.9999399374917142,8.007678976181957e-4,0.9999804460423196,1,1,6.006250828582971e-5,2.0782800427766125e-4,-0.2985825883093155,7.960311523546684e-8,4.879213425500875e-7,4.95775664943848
EGFR,WDR43,1.957418654318314e-5,64899,6.291092254588461e-5,8.01469809430287e-4,0.9999804258134568,1,0.00256732662899033,0.9999370890774542,1,-0.2962070417578304,7.90459678654205e-14,1.3846499979749392e-12,5.023180402780508
PIK3CA,THOC5,1.957418654318314e-5,64899,0.9999999426094625,8.01469809430287e-4,0.9999804258134568,1,1,5.7390537544499416e-8,3.400947199298456e-7,-0.13502628162529434,0.02261391375778631,0.04614462971390512,3.888282593658461
EGFR,MCM9,1.962279375116013e-5,65086,0.00336563565516661,8.031431965633755e-4,0.9999803772062488,1,0.06773389068347829,0.9966343643448334,1,-0.2441475257719386,4.923482603067303e-7,2.610236838653757e-6,6.95853617702462
EGFR,ATG4D,1.964324648312848e-5,64897,9.661328822537097e-9,8.037267468228883e-4,0.9999803567535168,1,1.38200408904234e-6,0.9999999903386712,1,0.02230774632879143,0.8979361752160362,1,5.569756372990727
EGFR,MAP4K4,1.971253763099063e-5,64895,0.9999130298665662,8.062440320165731e-4,0.999980287462369,1,1,8.697013343383908e-5,2.9129451894387793e-4,-0.31283369229098934,1.7397020511711978e-12,2.4218343855428334e-11,4.072740594177179
ERBB2,ASH2L,1.985181646510403e-5,64891,5.817197416024324e-4,8.112518437950595e-4,0.9999801481835348,1,0.01619773307973975,0.9994182802583976,1,0.14444110305118016,3.433153203727441e-5,1.2854211359201016e-4,7.88324313022902
ERBB2,MAST3,2.008899038200915e-5,65261,0.00452399741892372,8.197028360465347e-4,0.999979911009618,1,0.08537784532188762,0.9954760025810764,1,0.18275895517902588,1.174232970226764e-7,6.982329835691817e-7,1.894184918363748
MS4A1,ZNF493,2.0181821493113357e-5,65070,0.9998564255005098,8.229083401929948e-4,0.9999798181785068,1,1,1.4357449949020662e-4,4.637453384676392e-4,0.3150917091117685,2.0818850049423206e-10,2.013843621586248e-9,8.779231823952173
EGFR,EML1,2.03239216521326e-5,65066,0.9999816433644968,8.278568212054703e-4,0.9999796760783478,1,1,1.8356635503202767e-5,7.026625502253797e-5,-0.12797630780390926,0.22733096779203185,0.3501999135258757,4.4417817711063385
PIK3CA,PAQR3,2.041832679196079e-5,64875,0.9999999999998196,8.312455091723647e-4,0.999979581673208,1,1,1.8030021919912545e-13,2.3221209543891927e-12,-0.1158752321764949,1.543842492877533e-12,2.167882010671938e-11,3.9624124798010647
PDGFRB,GLS2,2.049130694093121e-5,66003,1.5804520194180549e-6,8.336280043843556e-4,0.9999795086930592,1,1.1503540577297751e-4,0.9999984195479806,1,0.057388583379260144,3.3559452518094283e-4,0.00102972746517097,7.486926516532842
PDGFRB,HSD11B2,2.0563313202601457e-5,65436,1.388766903116439e-8,8.357056741607017e-4,0.9999794366867976,1,1.9255254966861583e-6,0.999999986112331,1,-0.24564514924751052,0.21241738492169832,0.33031782911643454,1.9713333423964161
PDGFRB,SLC27A2,2.058717992578807e-5,65247,1.4278560544768511e-5,8.365446050182805e-4,0.9999794128200742,1,7.570598416670291e-4,0.9999857214394552,1,-0.06618595166022537,0.00242943246763015,0.0062087374986543,8.921610457198659
EGFR,SSH2,2.05984845981972e-5,64870,2.4028916580946927e-6,8.369384276063621e-4,0.9999794015154018,1,1.6228806287433997e-4,0.999997597108342,1,-0.15137365713417703,2.228560388640353e-6,1.0463654242739148e-5,4.144067316390489
PIK3CA,HDHD2,2.0707302185384913e-5,64867,0.9997420701325986,8.4083312958401e-4,0.9999792926978146,1,1,2.5792986740136303e-4,7.844690360401982e-4,0.009928885689253647,0.0732263919273931,0.13063528647416436,7.32402887786551
RAF1,PSMD4,2.0707302185384913e-5,64867,0.9999999990397463,8.4083312958401e-4,0.9999792926978146,1,1,9.60253543347278e-10,7.470018896604913e-9,-0.10442196718237359,0.7857209434570405,0.9839933779458876,10.4902621351989
FGFR1,MYB,2.1023508492652724e-5,65235,1.4106108822522568e-4,8.522058660503987e-4,0.9999789764915074,1,0.00506931997596985,0.9998589389117748,1,-0.034693958539019194,0.8094568885665744,1,5.516679375431962
PIK3CA,SMARCA2,2.1037037045300145e-5,64858,0.9999999947761382,8.525336620179477e-4,0.9999789629629549,1,1,5.223861787584383e-9,3.639674941689339e-8,-0.003253273281453867,0.8068642064594581,1,8.290020543840614
EGFR,CLDN5,2.1121979442227284e-5,77924,8.302120814082518e-5,8.555959731285167e-4,0.9999788780205576,1,0.00327844067304973,0.9999169787918591,1,-0.23917730368516524,0.4623283900440115,0.6388231918424601,5.760802153180976
