index,002-064,002-066,001-047,501-053,002-069,002-075,001-043,001-076,001-038,002-070,001-064,502-052,002-074,001-071,502-062,001-078,501-056,002-067,501-059,002-042,301-028,001-046,001-055,301-033
STMN3,352.0813568,266.4808182,135.6861628,692.0642384,292.6496425,209.9312808,234.8318664,500.91911,308.9985662,317.5929152,683.9091008,214.8475389,341.335051,588.9622842,606.6833032,602.6510941,143.5558278,470.6310002,295.176882,134.7251632,150.4818109,250.5302855,384.5663435,332.6900525
RTEL1,11.16978212,29.13238805,15.17202824,22.26200485,21.12886209,18.74594509,18.28498601,23.94985617,26.14489988,11.65659955,23.82047298,11.07586788,14.10721487,14.80846907,26.23409619,27.90401863,23.74000707,20.5410967,22.39257603,40.88183923,0,24.29051095,20.6181669,19.55974707
RTEL1-TNFRSF6B,24.7444159,50.86185228,22.85528113,37.92549273,32.97945065,31.01682348,35.70029102,48.94507645,19.06139963,33.0225453,31.59879451,19.65492085,21.81189041,36.65956578,37.06056263,58.81930443,47.16529404,41.25114289,36.47628242,25.57606468,100.2550105,42.09352626,31.86011093,41.55881594
TNFRSF6B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARFRP1,126.5564197,181.9143134,157.9996892,190.174889,168.1861521,188.9867017,152.9322254,261.9180341,137.0006546,114.0997181,235.1336055,140.5969807,130.6930554,183.5421304,300.8779336,265.4136246,252.7792784,197.5191591,111.5547815,123.1189973,59.76260721,203.7923108,139.59121,231.2189322
ZGPAT,25.86394152,52.39367438,28.40168868,41.87706966,49.17810655,48.11509047,49.6829628,52.44014761,31.22040952,36.30852483,56.6529812,25.26319612,19.9754932,43.60165632,61.568928,57.78654877,63.1840149,49.38022653,8.658552363,30.29829894,136.8386086,53.20710617,39.13743468,37.81590247
LIME1,35.0974622,78.70659952,21.89531919,60.78105405,59.05945323,49.38333418,59.28327739,90.36332219,17.4781822,39.25150385,75.67541111,38.34363461,44.65999048,53.86777085,72.63133856,64.62192692,46.71830269,81.56871618,22.62089249,37.85711753,0,73.74505895,70.05913452,0
SLC2A4RG,85.27328118,157.8847099,110.6257066,274.1386267,150.7689225,93.78820389,127.3473325,137.7220645,89.60051652,144.1429762,360.29087,138.3147639,150.9321416,170.1745364,254.6294445,198.4544679,228.6742252,224.6896397,145.512787,94.66075602,0,138.1008284,108.3617912,175.3163133
ZBTB46,54.18058068,104.6745907,39.17787203,95.32958502,64.3195057,47.58598691,57.26480847,49.95793937,64.99436933,84.16279093,64.25932467,87.88069807,56.1601218,40.62227875,90.77979822,65.25472141,64.72719964,65.95368172,38.6671691,95.9832814,64.32534649,62.23567296,72.05804122,159.9891251
ABHD16B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TPD52L2,328.7648684,388.5319114,338.6645513,463.9184521,500.9584057,605.4995622,390.5333923,394.4980877,337.5987473,441.2728094,631.8295034,485.4085275,501.583842,514.2545551,750.4478494,413.3992735,597.2657317,499.111845,298.0015848,167.3304537,776.8375035,622.7299205,385.7370962,375.693821
DNAJC5,419.7046274,372.3686983,403.1865463,552.1258578,273.2133113,414.8868289,347.2659134,495.6103584,449.5215306,451.1572113,525.118406,382.3475296,382.7017083,511.3948405,528.7532801,432.4451079,459.6851896,512.761555,283.3962176,151.9328195,426.5481988,460.3455231,401.2370422,518.6646013
MIR941-1,34.85145195,181.7951348,21.54053392,71.75541104,36.69629769,86.72692985,88.40488733,25.80941662,0,19.30774205,76.09317757,33.39353424,17.77199996,60.7584995,75.28858265,88.78551381,82.73032768,36.26224307,200.2891522,0,0,69.33993374,16.76527712,0
MIR941-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR941-3,46.4686026,60.59837825,21.54053392,17.93885276,18.34814885,28.90897662,66.3036655,38.71412493,0,57.92322616,8.454797508,11.13117808,17.77199996,24.3033998,12.54809711,0,27.57677589,48.34965743,0,60.9442233,0,11.55665562,0,0
MIR941-4,23.2343013,60.59837825,43.08106785,53.81655828,55.04444654,57.81795324,44.20244366,64.52354155,0,96.53871027,109.9123676,11.13117808,17.77199996,36.4550997,12.54809711,98.6505709,110.3071036,36.26224307,0,60.9442233,0,23.11331125,16.76527712,0
MIR941-5,23.2343013,0,0,35.87770552,18.34814885,0,22.10122183,12.90470831,137.5597674,0,67.63838006,33.39353424,35.54399992,24.3033998,50.19238844,39.46022836,220.6142072,12.08741436,0,121.8884466,0,69.33993374,16.76527712,0
UCKL1,207.7299729,243.8395026,188.447547,316.7150921,236.0084653,304.5381424,274.7907016,401.4113851,167.9222529,204.7045004,348.8101703,193.755891,186.815246,223.3318384,335.0046447,361.4978157,313.5700207,324.3449861,221.8587532,174.9682819,0,384.5590548,209.5843874,355.9444082
MIR647,296.2373416,636.2829717,452.3512124,618.8904202,467.8777956,509.5207129,381.2460766,638.7830613,309.5094765,390.9817766,405.8302804,267.1482739,493.1729989,328.0958973,479.9647144,665.8913536,413.6516384,562.0647676,0,91.41633495,0,632.7268954,402.366651,0
ZNF512B,188.4844824,344.2620004,180.1886188,281.9836514,247.7828245,242.0003198,257.7663064,399.1787405,148.1837414,229.1366138,324.3182306,197.6146961,199.3601279,328.2055917,329.3969885,391.1193347,206.4524125,308.2836231,178.391943,138.6374107,152.3936493,472.0957575,235.2856144,357.9741072
SAMD10,36.1886097,135.3446228,41.77984376,53.24544378,60.39162135,43.32806618,65.60003476,73.95187946,44.4683003,45.3928956,58.63833439,41.21716226,68.4185729,53.56667711,84.81489311,97.4103923,64.83356292,57.19073764,82.40467977,154.0271962,0,88.30228297,80.30909891,102.8283846
PRPF6,278.9031192,349.3903213,278.4221818,431.9454379,343.8155256,456.3197044,448.6105572,526.6239088,214.5336444,329.8601314,481.6820509,292.4865907,306.9825736,418.3662377,574.6344858,440.8097319,351.2305609,478.9900752,217.7084582,227.5357677,299.1856943,518.8547717,480.9384125,578.7682297
C20orf204,27.6267714,74.04502569,20.37703063,27.57607585,25.55348029,25.82816597,32.8130549,53.2389864,22.59193259,31.20243862,18.7733533,22.08360731,30.82209628,32.4104463,37.58933616,38.36571108,39.85548633,47.48501027,28.94689937,76.06906704,0,40.23740681,119.388353,45.97254421
SOX18,61.99141185,72.63994643,52.47468415,135.9576209,57.46853065,39.12493076,40.1667748,67.86407292,15.95752403,88.09805397,41.84716103,135.1523491,50.16628989,43.22924819,104.8055887,60.27115438,47.98536729,121.0559092,46.46880438,51.84513948,0,21.00307338,27.22781849,135.300506
TCEA2,95.38292113,143.9781017,98.79493003,135.9576209,113.1239252,143.023358,109.0105378,167.0820129,71.36559359,111.7816645,110.2302171,101.6033849,109.5717291,143.0794139,174.163814,168.6702242,106.9895967,201.3963174,90.35600852,131.0529915,0,157.7961399,143.1981565,78.92529519
RGS19,80.42642758,150.5995199,100.1826016,153.4886455,76.21538752,89.29281535,164.7783403,169.9756254,63.48912339,132.9835015,123.0698335,109.8627517,102.2152897,119.0722783,187.5532148,119.7816399,240.8480546,208.1324011,85.33028971,97.3665106,224.7580894,91.08559344,68.44994802,62.11280628
MIR6813,29.8726731,77.91220061,0,69.19271778,47.18095418,0,28.41585664,33.18353565,0,0,10.87045394,14.31151467,0,0,0,25.36728966,106.3675642,15.54096132,0,156.7137171,0,0,21.5553563,0
OPRL1,44.34943006,101.8851854,21.72990126,57.83801538,23.22754667,12.58017004,26.66718854,48.49901365,57.14021105,61.48773239,13.21178248,17.83434906,34.45033838,33.65086126,39.9608631,48.19785036,55.63841818,84.87755796,7.923526901,81.97332892,0,27.65977577,41.78422914,0
LKAAEAR1,27.94540387,80.4254974,19.65449639,23.80824698,33.4832578,16.78585739,20.16609181,37.46528219,17.11573142,30.42971328,17.53299022,3.693294109,19.16427645,21.16747724,30.18482346,39.27838399,22.87474498,28.07399464,33.22769346,101.1056239,0,37.38604723,29.20403112,0
NPBWR2,16.70395034,41.95272341,1.147129026,12.41920576,14.65680529,1.539531299,8.238917014,8.93402883,3.662834042,5.141114748,0,1.185569263,1.892875735,0.647131947,8.687144152,13.65930982,23.49737118,1.931125371,10.66628621,71.40210777,0,3.077215995,1.785650818,0
MYT1,142.107392,177.3714443,2.259825794,41.96797609,61.40467474,80.97714797,336.8995225,209.8448852,25.25503524,26.94025031,0.975695705,3.386551046,221.1258372,193.7756137,66.08457262,678.9252171,37.61017374,10.77881041,132.3782012,123.398066,66.41547504,220.6592092,212.645176,55.06255477
PCMTD2,336.2208486,302.8604414,233.1682824,373.9231581,212.7197367,399.0625426,406.5179184,584.49091,280.1233774,301.0886603,230.5776914,315.8706272,418.2721592,392.4230589,356.6817018,711.3507811,298.5083607,284.3376149,327.2536924,138.3829452,76.05696733,721.2834089,591.9684234,252.2238034
LOC102723996,11.95974759,10.39757697,26.79573121,11.54242537,14.1669353,17.36088676,27.96722977,6.365861472,32.45377889,0.828214136,17.04559712,17.18916508,20.5831206,11.72818221,71.58807144,9.521234725,31.34732702,57.55294343,12.88723768,15.68537651,0,3.470094986,12.94477161,37.52301791
LOC102724159,20.83096403,16.09781665,20.64076462,17.52991594,18.97434078,15.35920328,27.25885312,30.85294869,12.398324,15.20398821,23.82361179,25.76789254,0.50583107,19.13784651,25.71458772,27.89098233,24.59344041,22.70630901,26.6031711,21.39351836,0,9.100352353,18.92803985,0
LINC01670,0,0,0,0,0,0,1.414478197,0,0,1.235695491,0.541107041,0,0,0.777708794,0,0,0,0,0,0,0,0,0,0
LOC102724701,0.290630593,6.06404897,1.077775151,0,0,0,0,0.968525711,0,0,0,0,0,0.304003611,0.313920428,0.246797815,0,0,0,0,0,0,0.419423194,0
MIR8069-1,0,0,0,0,0,0,0,0,0,0,0,9.319125834,0,0,0,0,0,0,0,51.02307067,0,0,0,0
MIR6724-1,0,0,0,0,0,0,0,0,0,0,13.2335961,0,13.90852171,0,9.820249911,0,0,0,0,0,0,0,0,0
MIR3648-1,3847.600295,1842.190699,3144.917953,3903.49436,2333.884533,1561.084737,4429.084855,7753.148753,3053.826835,3081.515632,3950.081396,14773.29955,1165.843197,1093.652991,21683.1118,1302.187536,882.4568286,3664.904033,8412.144393,780.0860582,0,5237.476329,925.4432973,0
MIR6724-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6724-3,9.091683117,0,0,14.03910216,14.35942084,11.31220824,51.88982517,30.29801081,0,0,33.08399025,0,27.81704341,0,19.64049982,7.720479462,0,56.7582935,0,0,0,9.044339184,13.12065166,0
MIR6724-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR3648-2,241.6367335,363.5902695,508.3566006,172.2129865,132.1066717,260.1807896,229.8527071,221.9609829,55.02390694,146.7388396,693.2933956,325.0303999,433.636799,466.6252762,155.5964042,295.9517127,187.5220761,2707.580816,80.11566089,24.37768932,0,83.20792049,181.0649929,0
TEKT4P2,22.09723935,34.01277532,39.62935821,11.74687976,12.58703671,4.507246246,28.9450389,41.04468507,17.15773625,50.5730723,34.80051776,4.16515282,6.095896045,10.60971286,46.95346861,42.75854974,15.47834628,103.6512795,6.245482443,24.70497748,0,40.36070635,30.32126343,0
TPTE,0,38.65597627,0,1.492601,7.124396779,0,2.451907507,0,0,1.070999559,0,0,0,0,5.568338933,0,22.18039602,1.340976631,0,55.77945861,0,0,0.464984574,0
MIR3156-3,0,0,0,0,17.15671061,0,0,0,0,0,0,0,0,0,11.73328561,0,154.716457,0,0,113.9736124,0,0,0,0
LINC01674,0,24.53139168,0,0,4.244391059,0,1.278142949,0,0,1.116592312,0,1.931192342,0,0,0.725673086,1.141018651,25.51682396,1.398062383,0,7.048970406,0,0.668336711,0,0
POTED,0,0,0,0.979967677,0.501163398,0,1.811025765,0,0,0,0,0.304038248,0,0,0,0,11.2985273,1.320627972,0,1.664637359,0,0,0,0
MIR3118-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP4F29P,51.15064584,15.24665079,7.22617795,5.265685376,13.07986848,3.030644025,8.341055182,0.541140943,31.72607331,28.33751309,21.27240841,67.21494137,2.980976114,1.528693756,12.10229983,0,24.28426625,5.068688606,8.39884622,58.77905287,0,2.423061168,2.812114043,0
ANKRD20A11P,75.48988601,38.74691844,8.96854944,12.0036933,16.91576548,1.289619775,16.7607779,5.181072481,29.65972679,14.35519855,40.35672863,92.1942928,8.985100351,6.504999203,21.45771253,48.11507399,58.22902865,7.009801634,2.978277357,75.21740571,0,6.35830867,8.97472084,0
LIPI,6.23489278,50.03535819,8.892880978,8.887138064,15.14984767,4.177214511,23.72332986,25.03986979,42.59304723,19.13060681,0.698102547,0,21.27748619,16.05362189,8.288651301,27.28729094,33.01623169,8.483368792,0,27.67650508,0,20.99282398,34.60722342,72.22750638
RBM11,27.64488053,7.395056329,15.77205196,13.68217583,9.516158555,0,9.439843901,0.393702965,44.06575598,29.45248788,0.257942975,0.679190527,2.710983045,1.48291931,3.828233016,2.106774904,27.76373709,9.21921434,0,46.48288218,0,3.525759343,13.2985588,53.37490302
ABCC13,1.404199519,22.38104625,0.144648241,3.854795445,7.515861755,0.19412855,4.749227299,0.086657247,1.385604819,4.926877659,0.283876805,0.523233888,0.835393395,0.081600671,4.213127177,0.662454869,37.40688571,3.409097278,0,73.25584311,0,0.155209701,0,0
HSPA13,128.8991818,104.0080039,127.7183018,187.8460941,95.74791279,117.7798903,186.9849579,333.3535053,119.2427552,122.1785363,166.9542581,280.978488,220.607306,257.8629927,218.1972985,212.2471903,100.8780109,125.7347219,187.5088427,41.20668891,0,189.9376562,216.2490645,60.6620617
SAMSN1,49.5246862,43.75705461,48.15773756,44.58937982,25.73341146,55.7996216,75.19104207,35.12270852,33.42821733,50.13682527,67.39052486,61.20967202,61.69643187,33.57947081,62.90263068,51.781561,117.1786936,74.86037605,19.46880091,74.4730181,0,23.42980982,16.99484987,0
SAMSN1-AS1,2.98726731,20.77658683,0,3.075231902,9.436190836,2.477912282,7.577561771,5.530589276,0,3.309898638,0.724696929,0.954100978,0,0,6.453307085,2.536728966,23.63723648,6.216384526,17.16764162,36.56653398,0,0.990570482,0,0
NRIP1,119.9969493,98.07566173,165.5505505,174.1992019,118.1606102,142.9356156,156.5631099,347.9487222,130.5498369,172.4403824,193.0762514,262.7780715,224.9851114,186.578719,256.9930624,174.3736206,293.2608532,142.4713102,166.3222618,79.52801553,0,212.4999264,154.2792219,88.94770234
LOC101927745,3.92923005,9.820993774,0.151782975,2.464880532,3.878645675,0,1.557338003,0.045465796,7.512071852,4.489645246,0.208515264,0.823563381,1.753197882,0.256876804,1.901003555,0.938425865,14.57375121,2.214488126,0.705657612,28.34282141,0,0.244298064,3.544039791,0
USP25,118.2534757,111.5450143,114.9856445,127.624286,100.9840083,95.25217708,165.3735295,131.5973425,124.7058507,161.8859027,97.96887185,149.060746,180.5778771,116.6488631,115.488047,118.1234345,136.5478705,119.7029484,70.04871795,87.50166382,116.5305906,118.8076789,115.5717582,16.10184982
MIR99A,185.8744104,538.6522511,382.9428253,95.67388138,424.0461067,192.7265108,412.5561409,837.3721837,244.5506975,394.7360598,90.18450675,118.7325662,410.7306657,302.4423086,156.1540974,254.2992494,98.05075874,290.0979446,534.1044059,216.6905717,0,1099.166357,357.6592453,0
MIRLET7C,79.6604616,363.5902695,258.4864071,30.75231902,283.0857251,111.5060527,75.77561771,243.3459281,235.816744,182.0444251,50.72878505,85.86908805,91.39885693,72.9101994,107.5551181,169.1152644,165.4606554,165.770254,343.3528324,52.23790568,0,495.285241,172.4428504,0
MIR125B2,131.5740208,0,87.13024958,72.56165161,178.1213551,163.7092608,107.2778408,240.1145726,55.64215309,78.0987319,123.1170514,90.04997997,129.3961345,117.9670642,60.90761743,119.7108051,44.61860369,136.9001536,0,98.60638376,0,149.5872728,27.12584164,0
LINC01549,6.880192629,12.81751831,9.112329274,9.865315031,3.10473964,4.28029501,9.349518049,3.275460629,0,7.351008725,0.357664759,1.883536596,4.510871905,2.5702773,5.308243195,3.755908927,29.16462786,10.73805553,8.472866604,72.18775216,0,4.888831991,4.964570899,0
CXADR,255.334205,95.65304549,108.9583958,94.38678881,26.10977235,121.3399198,152.495127,258.3256408,141.466547,135.0676126,52.16951287,103.2920083,217.8331834,94.45267486,86.73004639,99.68278913,84.4203842,100.8910639,213.162745,70.69165513,151.4065455,204.9449362,167.8031325,104.6045268
BTG3,121.2540099,134.4526517,97.60554434,91.37603124,97.47454075,121.0563396,171.2844692,232.6880217,68.77988368,81.45453679,144.5241949,128.7042465,208.2656245,157.5923581,100.7769049,138.7273653,111.1688778,77.81272992,256.6204763,60.9442233,0,187.4345084,140.9331108,0
C21orf91-OT1,14.24788817,17.48730755,12.43221196,10.35348616,25.15056876,13.55651409,20.72820004,0.931001,24.81037888,25.07297966,2.439861405,4.015254618,11.53933464,7.890081698,12.67382955,4.270245153,43.76915132,11.33649282,14.4497184,127.5065514,0,15.84118727,0,0
C21orf91,145.9866215,53.94306503,96.62112327,45.62482783,24.60561001,31.74974311,63.10984731,7.160994207,120.0666177,80.80234247,16.4208784,45.94023786,22.39477451,55.91186775,56.72030023,37.74952482,47.82099866,61.06589681,27.78577834,69.04663449,73.18712351,73.48162536,54.07528691,20.22555734
CHODL,2.974711709,35.26578754,1.002857059,7.934157961,25.19978542,4.037723213,17.49233464,4.806409303,6.404334465,31.9111469,12.98971799,54.93252577,9.928876796,13.57784509,11.3918709,0.918569816,28.2454659,12.38051364,32.63683567,66.6780639,0,110.2982457,1.951341663,0
TMPRSS15,0.383509788,36.00894003,1.066656425,1.480510544,6.965734638,0,5.472104443,0,1.135293816,3.186972554,0,2.021066722,0,1.002891326,4.556668001,0.65133802,51.43618723,2.593723026,0,64.38124277,0,4.387396083,2.49057762,28.87775587
MIR548X,0,0,0,0,0,0,0,0,0,18.53543237,0,0,0,0,0,9.470454807,26.47370486,0,0,0,0,0,0,0
LINC01683,0,4.139547661,0,1.225424477,5.013535928,0,3.019521768,0,0,0,0,0,0,0,0.857175514,0,32.02464297,0.825705725,0,33.30538199,0,0,0,0
LINC00320,16.0378363,6.213321664,15.53915844,6.766073241,2.015664811,0.793960298,2.347032407,0.661577966,22.91963167,10.11049294,0.371526042,2.445666224,2.538082387,4.894795199,0.91899399,4.515589147,7.472742446,11.37552209,0,7.364636078,0,3.046979084,13.13800173,0
NCAM2,176.6547166,134.7995786,130.0854837,122.9870079,84.34036849,33.91205078,210.865821,117.9645458,186.4676933,205.1849547,11.90161213,56.38937136,76.44147701,291.0072549,69.01907722,114.7804036,69.73070342,128.6640051,179.2595164,44.48354604,110.0191661,150.7302542,228.7167422,45.60636174
LINC00317,0,14.25844194,0,0,8.634422987,0,5.20028749,0,0,0,0,0,0,0,2.952493437,0,42.17624549,2.844097496,0,78.86899486,0,0,0,0
LINC01425,0,62.16828443,0,3.34610725,25.66839476,0,14.42877695,0,6.414704177,3.601444114,0,1.038140961,1.657492224,0,14.04346619,0,51.43854571,3.381970856,0,90.94267518,0,0,0,0
LINC01687,0.454584156,4.742481776,0,3.50977554,5.025797293,0,2.162076049,0,4.037080129,1.511040682,0,0.435567838,0.695426085,0.23775065,1.227531239,0.193011987,19.96318777,1.418957338,0,32.19444839,0,0.452216959,0.984048875,0
LINC00308,3.041581261,31.73151443,0,6.262290418,16.0129299,0,13.50183734,0,0,6.740157226,0,0.971448269,0,0,10.95106657,0,96.26801767,3.16470485,0,74.4627601,0,4.034323418,4.389454374,0
MIR6130,0,0,0,0,24.23975627,0,0,0,90.86516743,0,0,0,0,0,16.5773026,0,72.86340787,0,0,0,0,0,0,0
D21S2088E,0.433442076,1.130478879,0.80368879,2.342578518,2.053737609,0.404478491,1.855368797,3.851852305,2.566214082,1.620859807,0.94635899,5.502859898,1.657706953,2.040238771,3.277233291,3.036581895,8.488459584,2.480433261,5.604671185,12.50623782,0,1.616943655,0.469141062,16.31879403
LINC01689,0,10.53375962,0,1.870976435,10.20621317,0,4.610201754,0,0,0,0,0,0,0,3.489958443,0,17.25712292,1.680915179,0,52.96938771,0,0.803553071,0,0
LINC01684,2.549838175,5.962375911,6.195196133,2.57966473,6.804611493,2.297402115,3.847327169,0.781363606,0.520566764,4.530104096,1.407799774,4.380861004,3.766251647,4.506590691,4.558627521,1.791949822,16.07123363,5.489081259,0,25.83066418,0,1.486949068,0.507558059,0
LINC01692,0.442324086,6.92186658,0,0.683023479,4.191644792,0,2.945271233,0,0,0.367572033,0.321917198,0.211910318,0.676670543,0.462677098,3.58327469,0.375612962,26.24970736,1.840917681,0,31.32616872,0,0.880041465,0.319169739,0
LINC00158,9.113696878,13.73367604,4.130775513,10.94574067,9.276255398,5.03982159,12.32959203,5.624328077,14.38881828,11.44439529,5.895839424,4.65730647,13.32254525,11.86335448,8.531490722,7.395209867,23.0763529,7.164646573,17.4586186,31.87397635,0,7.857406536,6.430072389,30.49994458
MIR155HG,69.39852441,35.38370683,87.07589509,82.18523684,81.58802557,54.53571135,56.58353986,89.26226185,67.96465112,88.45667975,143.5469551,96.99332216,70.24540969,112.9812447,71.01455831,92.16412663,90.42017099,40.71867594,170.9267375,101.2822276,0,82.01404515,68.52532484,157.1612865
MRPL39,124.1746478,116.4459245,120.2964263,186.3605921,159.76203,120.650975,171.2061288,208.4557052,165.2093953,139.1316859,258.9325809,188.4966136,175.0223315,221.8318661,152.2097784,181.8659065,125.8549772,145.895797,336.7664144,204.9433764,0,204.7234074,153.0268497,105.0581911
JAM2,181.4361783,129.1243735,336.9407479,270.3949489,328.9893741,186.0246708,227.7091078,446.2116999,168.2082778,383.3627344,153.337925,530.0290035,370.5134762,540.8129672,214.0540366,262.9974124,99.82727955,391.6102739,324.9352179,73.78483399,229.9358022,201.478738,179.8369864,275.3559819
ATP5PF,64.68757014,49.1193903,101.7244598,118.8547777,68.54286441,70.80788987,87.2365408,139.6209851,87.2625837,93.90197016,78.66313805,104.348665,89.56461653,125.9065998,65.89132931,76.83445346,87.46818786,104.7930901,119.9970251,47.25190881,0,85.52943369,116.3968139,123.3135302
GABPA,83.65889147,58.66735607,90.27265202,102.3000334,69.59386278,66.32717126,129.2610049,159.1636155,75.70981486,110.8745932,86.11465887,132.2701345,111.9547612,126.9918669,90.69576912,111.4684218,88.14002861,81.59505643,77.03145144,67.89291997,0,112.1904546,93.16170202,232.0220503
APP,1184.728648,514.6448717,1528.818591,1935.964625,674.7563694,927.6870457,897.9338714,2667.817564,1062.40745,1248.412434,3267.042989,1859.590542,1519.05016,1552.169951,2115.470897,1845.321718,652.621255,1592.047966,1641.635344,182.7168797,577.3393353,1813.816734,1732.673872,518.5376899
CYYR1-AS1,12.61523065,24.67674331,25.06197322,26.43722119,19.21292828,10.9313771,23.14288998,32.53112572,25.3409321,20.5921515,5.24639199,31.29800677,32.04990889,19.79355804,26.03569624,15.49502099,32.61976831,18.28249906,27.18710819,34.27189288,0,13.22183493,18.20565509,0
CYYR1,24.54837826,44.01765415,69.69887223,76.60345317,43.61822239,36.90733303,37.45923994,58.51502099,34.82099889,77.7740169,34.05698929,109.5218084,55.94023588,49.75101347,73.47024024,46.25206834,60.09393414,40.70772136,39.67819341,67.07404582,0,35.10453387,27.30828386,38.50956011
ADAMTS1,146.0648804,79.16012105,124.4252074,123.3928627,56.5502691,139.8448695,59.09531519,134.5967479,99.67477402,157.4395159,254.887877,179.03289,350.4119465,122.7743684,235.8864395,135.2107102,69.79601848,105.2247541,114.4671668,67.17254151,0,54.37115712,52.01394553,142.8374442
ADAMTS5,9.336548725,18.31914108,34.14720585,20.23700993,21.37517064,10.018226,19.3920398,89.34577772,7.606991743,8.684035136,44.38573881,42.18562605,28.30416215,53.31068343,17.11629836,38.40553101,24.60305905,16.13140644,38.39644577,29.20829135,0,44.73544113,35.47748966,38.69885442
MIR4759,0,0,0,31.12282888,31.83293294,50.15533293,19.17214424,78.36112034,0,0,0,19.31192342,46.25002399,73.78863554,21.77019257,17.11527977,23.92202246,10.48546788,0,52.86727804,0,30.07515199,14.54337293,0
LINC00113,4.106881408,14.28177818,2.538328056,6.341722088,28.10780249,3.406622449,15.6263958,0,8.104994476,20.47695066,0,7.870161916,0,2.863903086,11.82930268,4.64997781,55.24381947,5.69750464,0,193.90437,0,1.361831759,3.951227342,0
LINC00314,2.755963251,7.18794602,2.555055095,2.12783756,2.176386684,5.143607042,0,0,0,2.290209931,1.002875487,1.320337433,0,0,5.953627623,1.170155042,52.33681356,4.301287481,0,101.2055636,0,2.741611878,3.977265084,0
LINC01697,1.235501989,18.26007262,1.145434596,3.497678824,9.431544754,0.512419083,7.44324753,0.457478581,19.50625948,6.844694376,0.449590414,1.775727079,0.630026586,0.861568087,6.005293151,1.923467557,42.52607686,4.070798336,3.550176997,108.0252112,0,2.458136499,2.377350966,0
LINC01695,0.786270772,18.86650017,0.291580831,3.399579541,6.209187427,1.173968594,7.778433403,0.174683023,7.448244594,2.613569144,0.114447344,0.904055072,0.240568527,0.822450078,4.925818155,0.801222911,38.82212782,2.454297331,0,71.77187718,0,1.564352707,1.134705728,23.68204007
LINC00161,9.614193641,30.0902292,17.82664876,17.81513653,13.66620742,8.373634607,12.80346644,2.13595172,39.84489813,9.587292606,0.69970738,4.606004723,4.41235861,9.050921305,10.38463209,6.531348143,15.97551155,13.00439062,16.57565398,131.1351563,0,12.43336743,9.712298472,0
N6AMT1,65.33304045,74.43698015,73.32194076,79.38080621,50.77892622,44.70938131,78.17427036,92.05447013,54.96735616,60.57828874,36.66236551,66.22421754,62.59835381,60.60613492,59.98325722,128.4789347,63.2593667,79.24772216,88.92591342,82.07740001,187.3831059,74.05761475,79.89438537,51.78407857
LTN1,153.7924369,87.98917293,152.1912983,181.8946314,134.9940866,125.1072116,205.8132708,279.4953949,167.3778152,173.5347488,220.7010774,247.6749827,224.604762,208.2819982,184.0312178,292.5640726,153.4556236,141.7806313,266.450463,148.8038764,0,200.6139588,211.7456767,141.9161459
RWDD2B,32.19915016,60.72398934,65.21481162,53.9281117,57.11452197,42.83699112,56.54561938,69.05948729,67.45601858,62.57149216,52.99708429,44.37968068,59.86801052,85.75638496,40.39766413,76.56008772,59.38356953,47.1613182,64.05457045,106.5486214,0,65.29493317,61.12350961,0
USP16,159.6776745,131.0304238,162.6094679,164.455236,165.1913422,97.60206647,180.8154756,311.5079641,170.4639477,179.6901768,175.4392756,192.8309459,194.3871018,220.1903388,163.9053865,268.8202069,161.4505446,168.4341069,146.8927818,134.0901351,160.1016527,173.8978317,172.1400003,309.713171
CCT8,157.2227129,142.3454273,171.2926984,249.7371803,148.6743746,189.3923018,221.4752789,372.3786647,155.6348161,173.0935319,316.8537223,280.1818473,232.0945532,295.3943308,237.966906,303.1622693,231.1793892,190.4174775,323.7238617,151.0380631,0,279.6842105,195.824057,339.3244358
MAP3K7CL,22.72083608,41.1801134,39.62982208,40.73408002,25.84960197,58.6964028,18.3159297,66.73374021,33.05994409,42.24235278,48.06622451,64.01964852,127.2514472,37.46214665,34.9405577,73.74266433,42.96492156,20.43507621,26.55767764,137.3770337,104.9285003,13.79136804,12.22661094,0
LINC00189,9.233871354,24.08325612,8.560727374,7.129332467,7.291996598,9.574270085,2.927852754,134.1994689,9.111594526,16.62561781,9.520397562,7.37299744,11.7717019,14.4881353,6.649221651,1.960305733,20.09273828,4.803829809,0,92.84602924,0,5.358375745,1.110487537,0
BACH1,139.2239583,134.3187638,175.403899,179.4353287,149.5807345,252.1031705,226.2593125,303.2488617,171.8330723,202.0134848,392.0396741,248.1907131,296.9449427,214.4507143,206.4788888,261.1910915,262.6304793,188.5674482,184.3517164,116.7686866,0,258.654415,139.6683614,98.58969825
